Quality	Count	Library
34	101029.0	JTSVD19_R1_rmphix_fastqc
35	1394897.0	JTSVD19_R1_rmphix_fastqc
36	2.1640124E7	JTSVD19_R1_rmphix_fastqc
37	4220680.0	JTSVD19_R1_rmphix_fastqc
32	10.0	JTSVD19_R2_rmphix_fastqc
33	2348.0	JTSVD19_R2_rmphix_fastqc
34	94644.0	JTSVD19_R2_rmphix_fastqc
35	2053655.0	JTSVD19_R2_rmphix_fastqc
36	2.3003139E7	JTSVD19_R2_rmphix_fastqc
37	2206173.0	JTSVD19_R2_rmphix_fastqc
32	22.0	JTSVD20_R1_rmphix_fastqc
33	3903.0	JTSVD20_R1_rmphix_fastqc
34	121448.0	JTSVD20_R1_rmphix_fastqc
35	1679264.0	JTSVD20_R1_rmphix_fastqc
36	2.3924577E7	JTSVD20_R1_rmphix_fastqc
37	4408792.0	JTSVD20_R1_rmphix_fastqc
32	21.0	JTSVD20_R2_rmphix_fastqc
33	2353.0	JTSVD20_R2_rmphix_fastqc
34	100745.0	JTSVD20_R2_rmphix_fastqc
35	2206706.0	JTSVD20_R2_rmphix_fastqc
36	2.5244399E7	JTSVD20_R2_rmphix_fastqc
37	2583782.0	JTSVD20_R2_rmphix_fastqc
32	27.0	JTSVD21_R1_rmphix_fastqc
33	4322.0	JTSVD21_R1_rmphix_fastqc
34	134908.0	JTSVD21_R1_rmphix_fastqc
35	1808448.0	JTSVD21_R1_rmphix_fastqc
36	2.4841786E7	JTSVD21_R1_rmphix_fastqc
37	4617873.0	JTSVD21_R1_rmphix_fastqc
32	15.0	JTSVD21_R2_rmphix_fastqc
33	2099.0	JTSVD21_R2_rmphix_fastqc
34	93243.0	JTSVD21_R2_rmphix_fastqc
35	2093618.0	JTSVD21_R2_rmphix_fastqc
36	2.6267088E7	JTSVD21_R2_rmphix_fastqc
37	2951301.0	JTSVD21_R2_rmphix_fastqc
32	28.0	JTSVD22_R1_rmphix_fastqc
33	3655.0	JTSVD22_R1_rmphix_fastqc
34	112013.0	JTSVD22_R1_rmphix_fastqc
35	1455433.0	JTSVD22_R1_rmphix_fastqc
36	2.2123718E7	JTSVD22_R1_rmphix_fastqc
37	4745913.0	JTSVD22_R1_rmphix_fastqc
32	10.0	JTSVD22_R2_rmphix_fastqc
33	1662.0	JTSVD22_R2_rmphix_fastqc
34	71920.0	JTSVD22_R2_rmphix_fastqc
35	1677179.0	JTSVD22_R2_rmphix_fastqc
36	2.384902E7	JTSVD22_R2_rmphix_fastqc
37	2840969.0	JTSVD22_R2_rmphix_fastqc
32	24.0	JTSVD23_R1_rmphix_fastqc
33	3685.0	JTSVD23_R1_rmphix_fastqc
34	113885.0	JTSVD23_R1_rmphix_fastqc
35	1505186.0	JTSVD23_R1_rmphix_fastqc
36	2.2581038E7	JTSVD23_R1_rmphix_fastqc
37	4612149.0	JTSVD23_R1_rmphix_fastqc
32	6.0	JTSVD23_R2_rmphix_fastqc
33	1788.0	JTSVD23_R2_rmphix_fastqc
34	79837.0	JTSVD23_R2_rmphix_fastqc
35	1845840.0	JTSVD23_R2_rmphix_fastqc
36	2.4287754E7	JTSVD23_R2_rmphix_fastqc
37	2600742.0	JTSVD23_R2_rmphix_fastqc
32	13.0	JTSVD24_R1_rmphix_fastqc
33	3166.0	JTSVD24_R1_rmphix_fastqc
34	95227.0	JTSVD24_R1_rmphix_fastqc
35	1333649.0	JTSVD24_R1_rmphix_fastqc
36	2.1723231E7	JTSVD24_R1_rmphix_fastqc
37	4647217.0	JTSVD24_R1_rmphix_fastqc
32	7.0	JTSVD24_R2_rmphix_fastqc
33	2397.0	JTSVD24_R2_rmphix_fastqc
34	99668.0	JTSVD24_R2_rmphix_fastqc
35	2153310.0	JTSVD24_R2_rmphix_fastqc
36	2.3367146E7	JTSVD24_R2_rmphix_fastqc
37	2179975.0	JTSVD24_R2_rmphix_fastqc
32	18.0	JVD100_R1_rmphix_fastqc
33	3574.0	JVD100_R1_rmphix_fastqc
34	121246.0	JVD100_R1_rmphix_fastqc
35	1827256.0	JVD100_R1_rmphix_fastqc
36	2.7785236E7	JVD100_R1_rmphix_fastqc
37	5114157.0	JVD100_R1_rmphix_fastqc
32	14.0	JVD100_R2_rmphix_fastqc
33	2901.0	JVD100_R2_rmphix_fastqc
34	114551.0	JVD100_R2_rmphix_fastqc
35	2358199.0	JVD100_R2_rmphix_fastqc
36	2.8467732E7	JVD100_R2_rmphix_fastqc
37	3908090.0	JVD100_R2_rmphix_fastqc
32	21.0	JVD101_R1_rmphix_fastqc
33	3131.0	JVD101_R1_rmphix_fastqc
34	104173.0	JVD101_R1_rmphix_fastqc
35	1522332.0	JVD101_R1_rmphix_fastqc
36	2.206945E7	JVD101_R1_rmphix_fastqc
37	3977526.0	JVD101_R1_rmphix_fastqc
32	9.0	JVD101_R2_rmphix_fastqc
33	1720.0	JVD101_R2_rmphix_fastqc
34	72076.0	JVD101_R2_rmphix_fastqc
35	1599338.0	JVD101_R2_rmphix_fastqc
36	2.2566661E7	JVD101_R2_rmphix_fastqc
37	3436829.0	JVD101_R2_rmphix_fastqc
32	21.0	JVD102_R1_rmphix_fastqc
33	3016.0	JVD102_R1_rmphix_fastqc
34	96754.0	JVD102_R1_rmphix_fastqc
35	1410951.0	JVD102_R1_rmphix_fastqc
36	2.1039336E7	JVD102_R1_rmphix_fastqc
37	4231807.0	JVD102_R1_rmphix_fastqc
32	7.0	JVD102_R2_rmphix_fastqc
33	1755.0	JVD102_R2_rmphix_fastqc
34	72070.0	JVD102_R2_rmphix_fastqc
35	1524698.0	JVD102_R2_rmphix_fastqc
36	2.1625644E7	JVD102_R2_rmphix_fastqc
37	3557711.0	JVD102_R2_rmphix_fastqc
32	20.0	JVD103_R1_rmphix_fastqc
33	3782.0	JVD103_R1_rmphix_fastqc
34	122370.0	JVD103_R1_rmphix_fastqc
35	1814594.0	JVD103_R1_rmphix_fastqc
36	2.7151874E7	JVD103_R1_rmphix_fastqc
37	5159610.0	JVD103_R1_rmphix_fastqc
32	21.0	JVD103_R2_rmphix_fastqc
33	2334.0	JVD103_R2_rmphix_fastqc
34	95586.0	JVD103_R2_rmphix_fastqc
35	2041831.0	JVD103_R2_rmphix_fastqc
36	2.7873258E7	JVD103_R2_rmphix_fastqc
37	4239220.0	JVD103_R2_rmphix_fastqc
32	21.0	JVD104_R1_rmphix_fastqc
33	3179.0	JVD104_R1_rmphix_fastqc
34	104427.0	JVD104_R1_rmphix_fastqc
35	1542349.0	JVD104_R1_rmphix_fastqc
36	2.3168835E7	JVD104_R1_rmphix_fastqc
37	4476530.0	JVD104_R1_rmphix_fastqc
32	8.0	JVD104_R2_rmphix_fastqc
33	2034.0	JVD104_R2_rmphix_fastqc
34	87253.0	JVD104_R2_rmphix_fastqc
35	1849069.0	JVD104_R2_rmphix_fastqc
36	2.3892486E7	JVD104_R2_rmphix_fastqc
37	3464491.0	JVD104_R2_rmphix_fastqc
32	16.0	JVD105_R1_rmphix_fastqc
33	2886.0	JVD105_R1_rmphix_fastqc
34	93344.0	JVD105_R1_rmphix_fastqc
35	1378187.0	JVD105_R1_rmphix_fastqc
36	2.1181313E7	JVD105_R1_rmphix_fastqc
37	4235703.0	JVD105_R1_rmphix_fastqc
32	12.0	JVD105_R2_rmphix_fastqc
33	2042.0	JVD105_R2_rmphix_fastqc
34	82732.0	JVD105_R2_rmphix_fastqc
35	1726127.0	JVD105_R2_rmphix_fastqc
36	2.1980192E7	JVD105_R2_rmphix_fastqc
37	3100344.0	JVD105_R2_rmphix_fastqc
32	21.0	JVD106_R1_rmphix_fastqc
33	2581.0	JVD106_R1_rmphix_fastqc
34	87936.0	JVD106_R1_rmphix_fastqc
35	1330097.0	JVD106_R1_rmphix_fastqc
36	2.0657395E7	JVD106_R1_rmphix_fastqc
37	4138502.0	JVD106_R1_rmphix_fastqc
32	20.0	JVD106_R2_rmphix_fastqc
33	2409.0	JVD106_R2_rmphix_fastqc
34	95736.0	JVD106_R2_rmphix_fastqc
35	1907948.0	JVD106_R2_rmphix_fastqc
36	2.1426271E7	JVD106_R2_rmphix_fastqc
37	2784148.0	JVD106_R2_rmphix_fastqc
32	22.0	JVD107_R1_rmphix_fastqc
33	3332.0	JVD107_R1_rmphix_fastqc
34	111276.0	JVD107_R1_rmphix_fastqc
35	1628505.0	JVD107_R1_rmphix_fastqc
36	2.4534272E7	JVD107_R1_rmphix_fastqc
37	4794390.0	JVD107_R1_rmphix_fastqc
32	11.0	JVD107_R2_rmphix_fastqc
33	2324.0	JVD107_R2_rmphix_fastqc
34	92636.0	JVD107_R2_rmphix_fastqc
35	1896820.0	JVD107_R2_rmphix_fastqc
36	2.5165778E7	JVD107_R2_rmphix_fastqc
37	3914228.0	JVD107_R2_rmphix_fastqc
32	24.0	JVD108_R1_rmphix_fastqc
33	4215.0	JVD108_R1_rmphix_fastqc
34	140173.0	JVD108_R1_rmphix_fastqc
35	2023610.0	JVD108_R1_rmphix_fastqc
36	2.9996899E7	JVD108_R1_rmphix_fastqc
37	5819644.0	JVD108_R1_rmphix_fastqc
32	16.0	JVD108_R2_rmphix_fastqc
33	2942.0	JVD108_R2_rmphix_fastqc
34	113374.0	JVD108_R2_rmphix_fastqc
35	2326674.0	JVD108_R2_rmphix_fastqc
36	3.0730674E7	JVD108_R2_rmphix_fastqc
37	4810885.0	JVD108_R2_rmphix_fastqc
32	13.0	JVD109_R1_rmphix_fastqc
33	2963.0	JVD109_R1_rmphix_fastqc
34	96255.0	JVD109_R1_rmphix_fastqc
35	1464104.0	JVD109_R1_rmphix_fastqc
36	2.1262014E7	JVD109_R1_rmphix_fastqc
37	3663056.0	JVD109_R1_rmphix_fastqc
32	9.0	JVD109_R2_rmphix_fastqc
33	2289.0	JVD109_R2_rmphix_fastqc
34	91972.0	JVD109_R2_rmphix_fastqc
35	1913943.0	JVD109_R2_rmphix_fastqc
36	2.1709653E7	JVD109_R2_rmphix_fastqc
37	2770539.0	JVD109_R2_rmphix_fastqc
32	15.0	JVD110_R1_rmphix_fastqc
33	3160.0	JVD110_R1_rmphix_fastqc
34	99548.0	JVD110_R1_rmphix_fastqc
35	1424917.0	JVD110_R1_rmphix_fastqc
36	2.0849365E7	JVD110_R1_rmphix_fastqc
37	4259035.0	JVD110_R1_rmphix_fastqc
32	22.0	JVD110_R2_rmphix_fastqc
33	1720.0	JVD110_R2_rmphix_fastqc
34	68731.0	JVD110_R2_rmphix_fastqc
35	1424194.0	JVD110_R2_rmphix_fastqc
36	2.1424945E7	JVD110_R2_rmphix_fastqc
37	3716428.0	JVD110_R2_rmphix_fastqc
32	24.0	JVD111_R1_rmphix_fastqc
33	3304.0	JVD111_R1_rmphix_fastqc
34	107010.0	JVD111_R1_rmphix_fastqc
35	1530296.0	JVD111_R1_rmphix_fastqc
36	2.2186547E7	JVD111_R1_rmphix_fastqc
37	4181081.0	JVD111_R1_rmphix_fastqc
32	10.0	JVD111_R2_rmphix_fastqc
33	1529.0	JVD111_R2_rmphix_fastqc
34	63909.0	JVD111_R2_rmphix_fastqc
35	1484546.0	JVD111_R2_rmphix_fastqc
36	2.2875867E7	JVD111_R2_rmphix_fastqc
37	3582401.0	JVD111_R2_rmphix_fastqc
32	26.0	JVD112_R1_rmphix_fastqc
33	4158.0	JVD112_R1_rmphix_fastqc
34	135043.0	JVD112_R1_rmphix_fastqc
35	1925927.0	JVD112_R1_rmphix_fastqc
36	2.8846729E7	JVD112_R1_rmphix_fastqc
37	6020012.0	JVD112_R1_rmphix_fastqc
32	17.0	JVD112_R2_rmphix_fastqc
33	2334.0	JVD112_R2_rmphix_fastqc
34	91427.0	JVD112_R2_rmphix_fastqc
35	1944265.0	JVD112_R2_rmphix_fastqc
36	2.9750103E7	JVD112_R2_rmphix_fastqc
37	5143749.0	JVD112_R2_rmphix_fastqc
32	26.0	JVD113_R1_rmphix_fastqc
33	4459.0	JVD113_R1_rmphix_fastqc
34	145030.0	JVD113_R1_rmphix_fastqc
35	2091310.0	JVD113_R1_rmphix_fastqc
36	3.002811E7	JVD113_R1_rmphix_fastqc
37	5536483.0	JVD113_R1_rmphix_fastqc
31	1.0	JVD113_R2_rmphix_fastqc
32	9.0	JVD113_R2_rmphix_fastqc
33	2042.0	JVD113_R2_rmphix_fastqc
34	83421.0	JVD113_R2_rmphix_fastqc
35	1889603.0	JVD113_R2_rmphix_fastqc
36	3.0596656E7	JVD113_R2_rmphix_fastqc
37	5233686.0	JVD113_R2_rmphix_fastqc
32	17.0	JVD114_R1_rmphix_fastqc
33	4662.0	JVD114_R1_rmphix_fastqc
34	153437.0	JVD114_R1_rmphix_fastqc
35	2229080.0	JVD114_R1_rmphix_fastqc
36	3.143119E7	JVD114_R1_rmphix_fastqc
37	6224454.0	JVD114_R1_rmphix_fastqc
32	18.0	JVD114_R2_rmphix_fastqc
33	2690.0	JVD114_R2_rmphix_fastqc
34	104544.0	JVD114_R2_rmphix_fastqc
35	2168534.0	JVD114_R2_rmphix_fastqc
36	3.2085451E7	JVD114_R2_rmphix_fastqc
37	5681603.0	JVD114_R2_rmphix_fastqc
32	20.0	JVD115_R1_rmphix_fastqc
33	3162.0	JVD115_R1_rmphix_fastqc
34	104065.0	JVD115_R1_rmphix_fastqc
35	1527221.0	JVD115_R1_rmphix_fastqc
36	2.3264108E7	JVD115_R1_rmphix_fastqc
37	4810744.0	JVD115_R1_rmphix_fastqc
32	11.0	JVD115_R2_rmphix_fastqc
33	2382.0	JVD115_R2_rmphix_fastqc
34	94620.0	JVD115_R2_rmphix_fastqc
35	1905112.0	JVD115_R2_rmphix_fastqc
36	2.4079513E7	JVD115_R2_rmphix_fastqc
37	3627682.0	JVD115_R2_rmphix_fastqc
32	18.0	JVD116_R1_rmphix_fastqc
33	2559.0	JVD116_R1_rmphix_fastqc
34	92083.0	JVD116_R1_rmphix_fastqc
35	1326214.0	JVD116_R1_rmphix_fastqc
36	2.0645694E7	JVD116_R1_rmphix_fastqc
37	4803278.0	JVD116_R1_rmphix_fastqc
32	19.0	JVD116_R2_rmphix_fastqc
33	2283.0	JVD116_R2_rmphix_fastqc
34	86037.0	JVD116_R2_rmphix_fastqc
35	1649068.0	JVD116_R2_rmphix_fastqc
36	2.1611691E7	JVD116_R2_rmphix_fastqc
37	3520748.0	JVD116_R2_rmphix_fastqc
32	16.0	JVD117_R1_rmphix_fastqc
33	2707.0	JVD117_R1_rmphix_fastqc
34	95626.0	JVD117_R1_rmphix_fastqc
35	1477607.0	JVD117_R1_rmphix_fastqc
36	2.2464908E7	JVD117_R1_rmphix_fastqc
37	4040431.0	JVD117_R1_rmphix_fastqc
32	31.0	JVD117_R2_rmphix_fastqc
33	3942.0	JVD117_R2_rmphix_fastqc
34	149242.0	JVD117_R2_rmphix_fastqc
35	2659411.0	JVD117_R2_rmphix_fastqc
36	2.2835275E7	JVD117_R2_rmphix_fastqc
37	2433394.0	JVD117_R2_rmphix_fastqc
32	29.0	JVD119_R1_rmphix_fastqc
33	4056.0	JVD119_R1_rmphix_fastqc
34	130421.0	JVD119_R1_rmphix_fastqc
35	1826848.0	JVD119_R1_rmphix_fastqc
36	2.6239102E7	JVD119_R1_rmphix_fastqc
37	5229327.0	JVD119_R1_rmphix_fastqc
32	16.0	JVD119_R2_rmphix_fastqc
33	2220.0	JVD119_R2_rmphix_fastqc
34	85793.0	JVD119_R2_rmphix_fastqc
35	1756398.0	JVD119_R2_rmphix_fastqc
36	2.6801713E7	JVD119_R2_rmphix_fastqc
37	4783643.0	JVD119_R2_rmphix_fastqc
32	31.0	JVD121_R1_rmphix_fastqc
33	4213.0	JVD121_R1_rmphix_fastqc
34	133144.0	JVD121_R1_rmphix_fastqc
35	1826984.0	JVD121_R1_rmphix_fastqc
36	2.5125177E7	JVD121_R1_rmphix_fastqc
37	5117509.0	JVD121_R1_rmphix_fastqc
32	13.0	JVD121_R2_rmphix_fastqc
33	1770.0	JVD121_R2_rmphix_fastqc
34	69610.0	JVD121_R2_rmphix_fastqc
35	1478875.0	JVD121_R2_rmphix_fastqc
36	2.5493888E7	JVD121_R2_rmphix_fastqc
37	5162902.0	JVD121_R2_rmphix_fastqc
32	11.0	JVD122_R1_rmphix_fastqc
33	2246.0	JVD122_R1_rmphix_fastqc
34	78813.0	JVD122_R1_rmphix_fastqc
35	1205987.0	JVD122_R1_rmphix_fastqc
36	1.8373003E7	JVD122_R1_rmphix_fastqc
37	3708875.0	JVD122_R1_rmphix_fastqc
32	19.0	JVD122_R2_rmphix_fastqc
33	2817.0	JVD122_R2_rmphix_fastqc
34	102517.0	JVD122_R2_rmphix_fastqc
35	1827525.0	JVD122_R2_rmphix_fastqc
36	1.8910634E7	JVD122_R2_rmphix_fastqc
37	2525423.0	JVD122_R2_rmphix_fastqc
32	24.0	JVD123_R1_rmphix_fastqc
33	3141.0	JVD123_R1_rmphix_fastqc
34	101052.0	JVD123_R1_rmphix_fastqc
35	1386657.0	JVD123_R1_rmphix_fastqc
36	1.9611215E7	JVD123_R1_rmphix_fastqc
37	4377383.0	JVD123_R1_rmphix_fastqc
32	8.0	JVD123_R2_rmphix_fastqc
33	1216.0	JVD123_R2_rmphix_fastqc
34	51111.0	JVD123_R2_rmphix_fastqc
35	1087159.0	JVD123_R2_rmphix_fastqc
36	1.9976259E7	JVD123_R2_rmphix_fastqc
37	4363719.0	JVD123_R2_rmphix_fastqc
32	21.0	JVD125_R1_rmphix_fastqc
33	3498.0	JVD125_R1_rmphix_fastqc
34	112913.0	JVD125_R1_rmphix_fastqc
35	1567905.0	JVD125_R1_rmphix_fastqc
36	2.2403227E7	JVD125_R1_rmphix_fastqc
37	4710357.0	JVD125_R1_rmphix_fastqc
32	9.0	JVD125_R2_rmphix_fastqc
33	1666.0	JVD125_R2_rmphix_fastqc
34	66671.0	JVD125_R2_rmphix_fastqc
35	1411353.0	JVD125_R2_rmphix_fastqc
36	2.2937093E7	JVD125_R2_rmphix_fastqc
37	4381129.0	JVD125_R2_rmphix_fastqc
32	29.0	JVD127_R1_rmphix_fastqc
33	4440.0	JVD127_R1_rmphix_fastqc
34	143197.0	JVD127_R1_rmphix_fastqc
35	2023815.0	JVD127_R1_rmphix_fastqc
36	2.8526051E7	JVD127_R1_rmphix_fastqc
37	5655968.0	JVD127_R1_rmphix_fastqc
32	14.0	JVD127_R2_rmphix_fastqc
33	2254.0	JVD127_R2_rmphix_fastqc
34	90815.0	JVD127_R2_rmphix_fastqc
35	1862859.0	JVD127_R2_rmphix_fastqc
36	2.8968764E7	JVD127_R2_rmphix_fastqc
37	5428794.0	JVD127_R2_rmphix_fastqc
32	28.0	JVD129_R1_rmphix_fastqc
33	3803.0	JVD129_R1_rmphix_fastqc
34	124629.0	JVD129_R1_rmphix_fastqc
35	1734617.0	JVD129_R1_rmphix_fastqc
36	2.5807882E7	JVD129_R1_rmphix_fastqc
37	5800527.0	JVD129_R1_rmphix_fastqc
32	17.0	JVD129_R2_rmphix_fastqc
33	2031.0	JVD129_R2_rmphix_fastqc
34	79631.0	JVD129_R2_rmphix_fastqc
35	1634139.0	JVD129_R2_rmphix_fastqc
36	2.666876E7	JVD129_R2_rmphix_fastqc
37	5086908.0	JVD129_R2_rmphix_fastqc
32	16.0	JVD130_R1_rmphix_fastqc
33	2544.0	JVD130_R1_rmphix_fastqc
34	83142.0	JVD130_R1_rmphix_fastqc
35	1166408.0	JVD130_R1_rmphix_fastqc
36	1.7628092E7	JVD130_R1_rmphix_fastqc
37	4106952.0	JVD130_R1_rmphix_fastqc
32	9.0	JVD130_R2_rmphix_fastqc
33	1606.0	JVD130_R2_rmphix_fastqc
34	60956.0	JVD130_R2_rmphix_fastqc
35	1194264.0	JVD130_R2_rmphix_fastqc
36	1.8366488E7	JVD130_R2_rmphix_fastqc
37	3363831.0	JVD130_R2_rmphix_fastqc
32	24.0	JVD133_R1_rmphix_fastqc
33	2959.0	JVD133_R1_rmphix_fastqc
34	96991.0	JVD133_R1_rmphix_fastqc
35	1371147.0	JVD133_R1_rmphix_fastqc
36	1.9784246E7	JVD133_R1_rmphix_fastqc
37	3973116.0	JVD133_R1_rmphix_fastqc
32	12.0	JVD133_R2_rmphix_fastqc
33	1580.0	JVD133_R2_rmphix_fastqc
34	65422.0	JVD133_R2_rmphix_fastqc
35	1361910.0	JVD133_R2_rmphix_fastqc
36	2.0409289E7	JVD133_R2_rmphix_fastqc
37	3390270.0	JVD133_R2_rmphix_fastqc
32	20.0	JVD135_R1_rmphix_fastqc
33	2651.0	JVD135_R1_rmphix_fastqc
34	88130.0	JVD135_R1_rmphix_fastqc
35	1288851.0	JVD135_R1_rmphix_fastqc
36	1.8652623E7	JVD135_R1_rmphix_fastqc
37	3798355.0	JVD135_R1_rmphix_fastqc
32	11.0	JVD135_R2_rmphix_fastqc
33	2431.0	JVD135_R2_rmphix_fastqc
34	89021.0	JVD135_R2_rmphix_fastqc
35	1664134.0	JVD135_R2_rmphix_fastqc
36	1.9273479E7	JVD135_R2_rmphix_fastqc
37	2801554.0	JVD135_R2_rmphix_fastqc
32	29.0	JVD137_R1_rmphix_fastqc
33	3492.0	JVD137_R1_rmphix_fastqc
34	110920.0	JVD137_R1_rmphix_fastqc
35	1521321.0	JVD137_R1_rmphix_fastqc
36	2.1344905E7	JVD137_R1_rmphix_fastqc
37	4355482.0	JVD137_R1_rmphix_fastqc
32	6.0	JVD137_R2_rmphix_fastqc
33	1492.0	JVD137_R2_rmphix_fastqc
34	59168.0	JVD137_R2_rmphix_fastqc
35	1247406.0	JVD137_R2_rmphix_fastqc
36	2.1680039E7	JVD137_R2_rmphix_fastqc
37	4348038.0	JVD137_R2_rmphix_fastqc
32	34.0	JVD140_R1_rmphix_fastqc
33	5282.0	JVD140_R1_rmphix_fastqc
34	169984.0	JVD140_R1_rmphix_fastqc
35	2373224.0	JVD140_R1_rmphix_fastqc
36	3.3110758E7	JVD140_R1_rmphix_fastqc
37	7825426.0	JVD140_R1_rmphix_fastqc
32	13.0	JVD140_R2_rmphix_fastqc
33	2373.0	JVD140_R2_rmphix_fastqc
34	87228.0	JVD140_R2_rmphix_fastqc
35	1771071.0	JVD140_R2_rmphix_fastqc
36	3.3940785E7	JVD140_R2_rmphix_fastqc
37	7683238.0	JVD140_R2_rmphix_fastqc
32	13.0	JVD141_R1_rmphix_fastqc
33	3011.0	JVD141_R1_rmphix_fastqc
34	97600.0	JVD141_R1_rmphix_fastqc
35	1392289.0	JVD141_R1_rmphix_fastqc
36	1.9826795E7	JVD141_R1_rmphix_fastqc
37	4240574.0	JVD141_R1_rmphix_fastqc
32	10.0	JVD141_R2_rmphix_fastqc
33	2187.0	JVD141_R2_rmphix_fastqc
34	80900.0	JVD141_R2_rmphix_fastqc
35	1527220.0	JVD141_R2_rmphix_fastqc
36	2.0469226E7	JVD141_R2_rmphix_fastqc
37	3480739.0	JVD141_R2_rmphix_fastqc
32	14.0	JVD143_R1_rmphix_fastqc
33	3184.0	JVD143_R1_rmphix_fastqc
34	103921.0	JVD143_R1_rmphix_fastqc
35	1538771.0	JVD143_R1_rmphix_fastqc
36	2.2565274E7	JVD143_R1_rmphix_fastqc
37	4922426.0	JVD143_R1_rmphix_fastqc
32	17.0	JVD143_R2_rmphix_fastqc
33	2506.0	JVD143_R2_rmphix_fastqc
34	94620.0	JVD143_R2_rmphix_fastqc
35	1761724.0	JVD143_R2_rmphix_fastqc
36	2.3287865E7	JVD143_R2_rmphix_fastqc
37	3986858.0	JVD143_R2_rmphix_fastqc
32	9.0	JVD147_R1_rmphix_fastqc
33	2061.0	JVD147_R1_rmphix_fastqc
34	70020.0	JVD147_R1_rmphix_fastqc
35	1059386.0	JVD147_R1_rmphix_fastqc
36	1.5989497E7	JVD147_R1_rmphix_fastqc
37	3188432.0	JVD147_R1_rmphix_fastqc
32	17.0	JVD147_R2_rmphix_fastqc
33	2300.0	JVD147_R2_rmphix_fastqc
34	86198.0	JVD147_R2_rmphix_fastqc
35	1545051.0	JVD147_R2_rmphix_fastqc
36	1.6415217E7	JVD147_R2_rmphix_fastqc
37	2260622.0	JVD147_R2_rmphix_fastqc
32	17.0	JVD148_R1_rmphix_fastqc
33	2682.0	JVD148_R1_rmphix_fastqc
34	88306.0	JVD148_R1_rmphix_fastqc
35	1259216.0	JVD148_R1_rmphix_fastqc
36	1.8777946E7	JVD148_R1_rmphix_fastqc
37	4648061.0	JVD148_R1_rmphix_fastqc
32	14.0	JVD148_R2_rmphix_fastqc
33	2415.0	JVD148_R2_rmphix_fastqc
34	84005.0	JVD148_R2_rmphix_fastqc
35	1549667.0	JVD148_R2_rmphix_fastqc
36	1.9884443E7	JVD148_R2_rmphix_fastqc
37	3255684.0	JVD148_R2_rmphix_fastqc
32	19.0	JVD149_R1_rmphix_fastqc
33	3573.0	JVD149_R1_rmphix_fastqc
34	112245.0	JVD149_R1_rmphix_fastqc
35	1530983.0	JVD149_R1_rmphix_fastqc
36	2.2185146E7	JVD149_R1_rmphix_fastqc
37	4928857.0	JVD149_R1_rmphix_fastqc
32	9.0	JVD149_R2_rmphix_fastqc
33	1580.0	JVD149_R2_rmphix_fastqc
34	62189.0	JVD149_R2_rmphix_fastqc
35	1268207.0	JVD149_R2_rmphix_fastqc
36	2.2615048E7	JVD149_R2_rmphix_fastqc
37	4813790.0	JVD149_R2_rmphix_fastqc
32	17.0	JVD157_R1_rmphix_fastqc
33	2493.0	JVD157_R1_rmphix_fastqc
34	82274.0	JVD157_R1_rmphix_fastqc
35	1223639.0	JVD157_R1_rmphix_fastqc
36	1.8270963E7	JVD157_R1_rmphix_fastqc
37	3620608.0	JVD157_R1_rmphix_fastqc
32	14.0	JVD157_R2_rmphix_fastqc
33	2242.0	JVD157_R2_rmphix_fastqc
34	85748.0	JVD157_R2_rmphix_fastqc
35	1583249.0	JVD157_R2_rmphix_fastqc
36	1.8688222E7	JVD157_R2_rmphix_fastqc
37	2840519.0	JVD157_R2_rmphix_fastqc
32	15.0	JVD159_R1_rmphix_fastqc
33	2346.0	JVD159_R1_rmphix_fastqc
34	78578.0	JVD159_R1_rmphix_fastqc
35	1122444.0	JVD159_R1_rmphix_fastqc
36	1.6273766E7	JVD159_R1_rmphix_fastqc
37	3440846.0	JVD159_R1_rmphix_fastqc
32	8.0	JVD159_R2_rmphix_fastqc
33	1332.0	JVD159_R2_rmphix_fastqc
34	50792.0	JVD159_R2_rmphix_fastqc
35	1036082.0	JVD159_R2_rmphix_fastqc
36	1.661238E7	JVD159_R2_rmphix_fastqc
37	3217401.0	JVD159_R2_rmphix_fastqc
32	22.0	JVD17_R1_rmphix_fastqc
33	2485.0	JVD17_R1_rmphix_fastqc
34	80664.0	JVD17_R1_rmphix_fastqc
35	1152257.0	JVD17_R1_rmphix_fastqc
36	1.7195062E7	JVD17_R1_rmphix_fastqc
37	3829132.0	JVD17_R1_rmphix_fastqc
32	10.0	JVD17_R2_rmphix_fastqc
33	1563.0	JVD17_R2_rmphix_fastqc
34	60400.0	JVD17_R2_rmphix_fastqc
35	1182019.0	JVD17_R2_rmphix_fastqc
36	1.7636703E7	JVD17_R2_rmphix_fastqc
37	3378927.0	JVD17_R2_rmphix_fastqc
32	20.0	JVD18_R1_rmphix_fastqc
33	3223.0	JVD18_R1_rmphix_fastqc
34	99295.0	JVD18_R1_rmphix_fastqc
35	1340037.0	JVD18_R1_rmphix_fastqc
36	1.9199991E7	JVD18_R1_rmphix_fastqc
37	4882594.0	JVD18_R1_rmphix_fastqc
32	11.0	JVD18_R2_rmphix_fastqc
33	2039.0	JVD18_R2_rmphix_fastqc
34	71822.0	JVD18_R2_rmphix_fastqc
35	1258621.0	JVD18_R2_rmphix_fastqc
36	1.9726433E7	JVD18_R2_rmphix_fastqc
37	4466234.0	JVD18_R2_rmphix_fastqc
