Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	Library
30-34	36.738535001710645	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
35-39	36.72250718503223	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
40-44	36.712560050205525	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
45-49	36.694622478102744	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
50-54	36.669581655695225	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
55-59	36.66638608581904	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
60-64	36.67038753470599	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
65-69	36.65397928870116	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
70-74	36.63961389524893	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
75-79	36.63673619595737	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
80-84	36.635231471179736	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
85-89	36.644151087783335	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
90-94	36.63429266468846	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
95-99	36.62617045844915	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
100-104	36.612545105496416	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
105-109	36.60549701907403	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
110-114	36.595331780162766	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
115-119	36.58193936095945	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
120-124	36.56998776154031	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
125-129	36.54278432945438	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
130-134	36.537956389434825	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
135-139	36.51147328121781	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
140-144	36.49459839898849	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
145-149	36.47931116671976	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
150-151	36.75140951909587	37.0	37.0	37.0	37.0	37.0	JVD101_R2_rmphix_fastqc
1	36.69062804951929	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
2	36.725450841118914	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
3	36.785244914612996	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
4	36.8170568651161	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
5	36.82799201773886	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
6	36.8366315141746	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
7	36.835836275153895	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
8	36.83334145449434	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
9	36.83834035580393	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
10-14	36.830896652718806	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
15-19	36.821521942910294	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
20-24	36.81056346108573	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
25-29	36.79815871810368	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
30-34	36.780887745578774	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
35-39	36.76773873833004	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
40-44	36.75703078405422	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
45-49	36.74098728300864	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
50-54	36.721064411829	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
55-59	36.72245423336592	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
60-64	36.71049097898535	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
65-69	36.69854116273428	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
70-74	36.68583252767634	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
75-79	36.691142648561446	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
80-84	36.68647622115909	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
85-89	36.67969393949566	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
90-94	36.67556761714208	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
95-99	36.65906153155324	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
100-104	36.63913770051228	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
105-109	36.63095336106155	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
110-114	36.6317670910435	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
115-119	36.62479041177018	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
120-124	36.60482057184324	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
125-129	36.599114490577776	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
130-134	36.59294618389977	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
135-139	36.58544188218893	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
140-144	36.556230474063895	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
145-149	36.519707359511926	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
150-151	36.767259221166434	37.0	37.0	37.0	37.0	37.0	JVD102_R1_rmphix_fastqc
1	36.65316377095936	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
2	36.76906576964243	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
3	36.78311556486782	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
4	36.78796391665486	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
5	36.802426976293866	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
6	36.80106523495265	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
7	36.79069120788174	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
8	36.78637007813304	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
9	36.79207833951942	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
10-14	36.77889961068835	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
15-19	36.780757344003234	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
20-24	36.773358029130506	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
25-29	36.754639824642666	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
30-34	36.73932739984508	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
35-39	36.72405434494249	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
40-44	36.71501710204491	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
45-49	36.69599581209464	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
50-54	36.67202779619411	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
55-59	36.66977298315117	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
60-64	36.674247597412474	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
65-69	36.6580280169392	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
70-74	36.64514760277713	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
75-79	36.642055991345345	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
80-84	36.6428508209044	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
85-89	36.652709606232705	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
90-94	36.644460841167096	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
95-99	36.63910799587126	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
100-104	36.626380213053864	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
105-109	36.61971613976168	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
110-114	36.609450220578495	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
115-119	36.59687974017154	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
120-124	36.58890659162985	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
125-129	36.56252270791424	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
130-134	36.55661615796409	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
135-139	36.53048402980862	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
140-144	36.51844582954173	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
145-149	36.50351356021831	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
150-151	36.76239309800013	37.0	37.0	37.0	37.0	37.0	JVD102_R2_rmphix_fastqc
1	36.70538169025392	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
2	36.730947718763	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
3	36.78882333277376	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
4	36.82074071046428	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
5	36.83207041873162	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
6	36.839814493938356	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
7	36.8386072739747	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
8	36.835424709325665	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
9	36.84058034143742	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
10-14	36.83249491639235	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
15-19	36.82125216299659	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
20-24	36.80966885387092	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
25-29	36.79748644833551	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
30-34	36.77962752227956	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
35-39	36.765371699669366	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
40-44	36.75710427198213	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
45-49	36.7390334007255	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
50-54	36.71855853996378	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
55-59	36.7198770801341	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
60-64	36.70700589107053	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
65-69	36.692979692706814	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
70-74	36.67996479403802	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
75-79	36.685261415633846	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
80-84	36.680386732315554	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
85-89	36.67329211300082	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
90-94	36.66835846393532	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
95-99	36.650542698837555	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
100-104	36.63031847075999	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
105-109	36.62091879452926	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
110-114	36.62192569451253	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
115-119	36.613598392177245	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
120-124	36.593009541931345	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
125-129	36.586753242386365	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
130-134	36.579780213240625	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
135-139	36.57217160718814	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
140-144	36.54090979513991	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
145-149	36.50370932532869	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
150-151	36.759661925969695	37.0	37.0	37.0	37.0	37.0	JVD103_R1_rmphix_fastqc
1	36.72815321621207	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
2	36.75021249698925	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
3	36.76836616572634	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
4	36.77953220591348	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
5	36.793328029545506	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
6	36.79581434796254	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
7	36.786841623542976	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
8	36.78096767365648	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
9	36.789194695239	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
10-14	36.775440935996905	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
15-19	36.77802403053814	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
20-24	36.769519211146715	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
25-29	36.75096162149932	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
30-34	36.73437950499603	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
35-39	36.71772226350093	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
40-44	36.70863275843193	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
45-49	36.68816236013693	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
50-54	36.663183477024674	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
55-59	36.66053719622057	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
60-64	36.664758778578154	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
65-69	36.64829109457888	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
70-74	36.63482754923636	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
75-79	36.63117043268921	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
80-84	36.630272453554596	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
85-89	36.64062092002898	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
90-94	36.632190381870636	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
95-99	36.62605704959506	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
100-104	36.611463050583936	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
105-109	36.60320192133156	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
110-114	36.59233047404437	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
115-119	36.5785207898489	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
120-124	36.56921123827232	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
125-129	36.54101277318382	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
130-134	36.534815959411524	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
135-139	36.50663322556089	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
140-144	36.493652422398	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
145-149	36.476497499506195	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
150-151	36.75079949323831	37.0	37.0	37.0	37.0	37.0	JVD103_R2_rmphix_fastqc
1	36.69885586926604	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
2	36.72883647266642	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
3	36.78802260741734	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
4	36.81959841327671	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
5	36.831239786558555	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
6	36.83895227572193	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
7	36.83811207386185	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
8	36.83535839367769	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
9	36.83946696507134	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
10-14	36.832140257387685	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
15-19	36.82164291584795	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
20-24	36.810192016539425	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
25-29	36.79758845613028	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
30-34	36.77963405170808	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
35-39	36.76605694400348	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
40-44	36.757495132075775	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
45-49	36.739600368536415	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
50-54	36.71908660314965	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
55-59	36.72083786180464	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
60-64	36.70753535329968	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
65-69	36.69410677057183	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
70-74	36.681006671331026	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
75-79	36.68672260016912	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
80-84	36.68126461008918	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
85-89	36.675131270827976	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
90-94	36.670032801026665	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
95-99	36.65316215397136	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
100-104	36.6329142794663	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
105-109	36.62402627660938	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
110-114	36.6254326187752	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
115-119	36.61771449392315	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
120-124	36.59683847261631	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
125-129	36.591840965137045	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
130-134	36.58563181540556	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
135-139	36.57814902295574	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
140-144	36.54879221866865	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
145-149	36.511891012818396	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
150-151	36.763660028975735	37.0	37.0	37.0	37.0	37.0	JVD104_R1_rmphix_fastqc
1	36.70938163853426	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
2	36.75161224441798	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
3	36.759771357500156	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
4	36.769318950750566	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
5	36.7872647394683	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
6	36.78511402205559	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
7	36.775459039715564	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
8	36.770644963647975	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
9	36.77912863345745	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
10-14	36.7634030885662	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
15-19	36.76642408770733	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
20-24	36.759353338812474	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
25-29	36.73974803706842	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
30-34	36.723286962251095	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
35-39	36.70722696144755	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
40-44	36.69766729801848	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
45-49	36.6774300732666	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
50-54	36.65250149701513	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
55-59	36.64843998177414	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
60-64	36.653374911112	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
65-69	36.63752675132915	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
70-74	36.62474070807426	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
75-79	36.62083383550557	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
80-84	36.62037630841302	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
85-89	36.63096810807098	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
90-94	36.62278868256498	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
95-99	36.617232710722305	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
100-104	36.60382180958938	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
105-109	36.596095548925334	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
110-114	36.58659852021636	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
115-119	36.573195207736546	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
120-124	36.565274175571645	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
125-129	36.53687785748673	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
130-134	36.53161606642816	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
135-139	36.504548403500436	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
140-144	36.492458627493704	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
145-149	36.47685008598412	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
150-151	36.75041545856495	37.0	37.0	37.0	37.0	37.0	JVD104_R2_rmphix_fastqc
1	36.70192799949159	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
2	36.73168221615726	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
3	36.79095667176581	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
4	36.822201473784475	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
5	36.8326561725997	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
6	36.841842512837445	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
7	36.840566642578466	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
8	36.837782263053214	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
9	36.843007344081755	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
10-14	36.8359182504446	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
15-19	36.82505921491996	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
20-24	36.81366988443055	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
25-29	36.801210964868424	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
30-34	36.78307056640942	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
35-39	36.76960566163616	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
40-44	36.76113321375876	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
45-49	36.74392569176916	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
50-54	36.72321928250393	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
55-59	36.72508484315189	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
60-64	36.712713080711325	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
65-69	36.7001291213599	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
70-74	36.68755625459063	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
75-79	36.6923016000582	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
80-84	36.687933727096876	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
85-89	36.680893409085	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
90-94	36.67688033017517	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
95-99	36.659892703113776	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
100-104	36.64035074603143	37.0	37.0	37.0	37.0	37.0	JVD105_R1_rmphix_fastqc
