Length	Count	Library
110-114	221755.0	FJVN69_R2_rmphix_fastqc
115-119	226951.0	FJVN69_R2_rmphix_fastqc
120-124	232304.0	FJVN69_R2_rmphix_fastqc
125-129	241030.0	FJVN69_R2_rmphix_fastqc
130-134	246925.0	FJVN69_R2_rmphix_fastqc
135-139	262516.0	FJVN69_R2_rmphix_fastqc
140-144	267458.0	FJVN69_R2_rmphix_fastqc
145-149	313674.0	FJVN69_R2_rmphix_fastqc
150-152	2.0729354E7	FJVN69_R2_rmphix_fastqc
50-54	251569.0	FJVN70_R1_rmphix_fastqc
55-59	231491.0	FJVN70_R1_rmphix_fastqc
60-64	223116.0	FJVN70_R1_rmphix_fastqc
65-69	214693.0	FJVN70_R1_rmphix_fastqc
70-74	212847.0	FJVN70_R1_rmphix_fastqc
75-79	202573.0	FJVN70_R1_rmphix_fastqc
80-84	198512.0	FJVN70_R1_rmphix_fastqc
85-89	194535.0	FJVN70_R1_rmphix_fastqc
90-94	193149.0	FJVN70_R1_rmphix_fastqc
95-99	198804.0	FJVN70_R1_rmphix_fastqc
100-104	214129.0	FJVN70_R1_rmphix_fastqc
105-109	210895.0	FJVN70_R1_rmphix_fastqc
110-114	204588.0	FJVN70_R1_rmphix_fastqc
115-119	203663.0	FJVN70_R1_rmphix_fastqc
120-124	220373.0	FJVN70_R1_rmphix_fastqc
125-129	222288.0	FJVN70_R1_rmphix_fastqc
130-134	221582.0	FJVN70_R1_rmphix_fastqc
135-139	218131.0	FJVN70_R1_rmphix_fastqc
140-144	240346.0	FJVN70_R1_rmphix_fastqc
145-149	302235.0	FJVN70_R1_rmphix_fastqc
150-152	2.1408774E7	FJVN70_R1_rmphix_fastqc
50-54	218117.0	FJVN70_R2_rmphix_fastqc
55-59	217690.0	FJVN70_R2_rmphix_fastqc
60-64	208293.0	FJVN70_R2_rmphix_fastqc
65-69	226675.0	FJVN70_R2_rmphix_fastqc
70-74	219002.0	FJVN70_R2_rmphix_fastqc
75-79	219308.0	FJVN70_R2_rmphix_fastqc
80-84	216602.0	FJVN70_R2_rmphix_fastqc
85-89	214211.0	FJVN70_R2_rmphix_fastqc
90-94	216617.0	FJVN70_R2_rmphix_fastqc
95-99	215513.0	FJVN70_R2_rmphix_fastqc
100-104	217433.0	FJVN70_R2_rmphix_fastqc
105-109	218703.0	FJVN70_R2_rmphix_fastqc
110-114	221324.0	FJVN70_R2_rmphix_fastqc
115-119	226991.0	FJVN70_R2_rmphix_fastqc
120-124	230156.0	FJVN70_R2_rmphix_fastqc
125-129	237121.0	FJVN70_R2_rmphix_fastqc
130-134	245053.0	FJVN70_R2_rmphix_fastqc
135-139	259395.0	FJVN70_R2_rmphix_fastqc
140-144	263923.0	FJVN70_R2_rmphix_fastqc
145-149	307644.0	FJVN70_R2_rmphix_fastqc
150-152	2.1188522E7	FJVN70_R2_rmphix_fastqc
50-54	245294.0	FJVN81_R1_rmphix_fastqc
55-59	226461.0	FJVN81_R1_rmphix_fastqc
60-64	217673.0	FJVN81_R1_rmphix_fastqc
65-69	210258.0	FJVN81_R1_rmphix_fastqc
70-74	209781.0	FJVN81_R1_rmphix_fastqc
75-79	200467.0	FJVN81_R1_rmphix_fastqc
80-84	197404.0	FJVN81_R1_rmphix_fastqc
85-89	192811.0	FJVN81_R1_rmphix_fastqc
90-94	192503.0	FJVN81_R1_rmphix_fastqc
95-99	200338.0	FJVN81_R1_rmphix_fastqc
100-104	216641.0	FJVN81_R1_rmphix_fastqc
105-109	213536.0	FJVN81_R1_rmphix_fastqc
110-114	208158.0	FJVN81_R1_rmphix_fastqc
115-119	208858.0	FJVN81_R1_rmphix_fastqc
120-124	225208.0	FJVN81_R1_rmphix_fastqc
125-129	229498.0	FJVN81_R1_rmphix_fastqc
130-134	230215.0	FJVN81_R1_rmphix_fastqc
135-139	227402.0	FJVN81_R1_rmphix_fastqc
140-144	252709.0	FJVN81_R1_rmphix_fastqc
145-149	319415.0	FJVN81_R1_rmphix_fastqc
150-152	2.2294556E7	FJVN81_R1_rmphix_fastqc
50-54	265362.0	FJVN81_R2_rmphix_fastqc
55-59	269806.0	FJVN81_R2_rmphix_fastqc
60-64	256176.0	FJVN81_R2_rmphix_fastqc
65-69	274181.0	FJVN81_R2_rmphix_fastqc
70-74	264566.0	FJVN81_R2_rmphix_fastqc
75-79	265912.0	FJVN81_R2_rmphix_fastqc
80-84	264501.0	FJVN81_R2_rmphix_fastqc
85-89	261383.0	FJVN81_R2_rmphix_fastqc
90-94	261069.0	FJVN81_R2_rmphix_fastqc
95-99	260887.0	FJVN81_R2_rmphix_fastqc
100-104	264626.0	FJVN81_R2_rmphix_fastqc
105-109	264707.0	FJVN81_R2_rmphix_fastqc
110-114	269448.0	FJVN81_R2_rmphix_fastqc
115-119	275751.0	FJVN81_R2_rmphix_fastqc
120-124	281088.0	FJVN81_R2_rmphix_fastqc
125-129	292322.0	FJVN81_R2_rmphix_fastqc
130-134	297007.0	FJVN81_R2_rmphix_fastqc
135-139	317428.0	FJVN81_R2_rmphix_fastqc
140-144	320903.0	FJVN81_R2_rmphix_fastqc
145-149	375554.0	FJVN81_R2_rmphix_fastqc
150-152	2.1116509E7	FJVN81_R2_rmphix_fastqc
50-54	348158.0	FJVN82_R1_rmphix_fastqc
55-59	321115.0	FJVN82_R1_rmphix_fastqc
60-64	307964.0	FJVN82_R1_rmphix_fastqc
65-69	297569.0	FJVN82_R1_rmphix_fastqc
70-74	293654.0	FJVN82_R1_rmphix_fastqc
75-79	279919.0	FJVN82_R1_rmphix_fastqc
80-84	273177.0	FJVN82_R1_rmphix_fastqc
85-89	268130.0	FJVN82_R1_rmphix_fastqc
90-94	266695.0	FJVN82_R1_rmphix_fastqc
95-99	275512.0	FJVN82_R1_rmphix_fastqc
100-104	296312.0	FJVN82_R1_rmphix_fastqc
105-109	291611.0	FJVN82_R1_rmphix_fastqc
110-114	284252.0	FJVN82_R1_rmphix_fastqc
115-119	285038.0	FJVN82_R1_rmphix_fastqc
120-124	306549.0	FJVN82_R1_rmphix_fastqc
125-129	310389.0	FJVN82_R1_rmphix_fastqc
130-134	312301.0	FJVN82_R1_rmphix_fastqc
135-139	307148.0	FJVN82_R1_rmphix_fastqc
140-144	340937.0	FJVN82_R1_rmphix_fastqc
145-149	431490.0	FJVN82_R1_rmphix_fastqc
150-152	3.1106249E7	FJVN82_R1_rmphix_fastqc
50-54	301080.0	FJVN82_R2_rmphix_fastqc
55-59	301287.0	FJVN82_R2_rmphix_fastqc
60-64	287884.0	FJVN82_R2_rmphix_fastqc
65-69	314253.0	FJVN82_R2_rmphix_fastqc
70-74	300617.0	FJVN82_R2_rmphix_fastqc
75-79	302746.0	FJVN82_R2_rmphix_fastqc
80-84	300303.0	FJVN82_R2_rmphix_fastqc
85-89	296403.0	FJVN82_R2_rmphix_fastqc
90-94	298765.0	FJVN82_R2_rmphix_fastqc
95-99	297958.0	FJVN82_R2_rmphix_fastqc
100-104	301891.0	FJVN82_R2_rmphix_fastqc
105-109	305115.0	FJVN82_R2_rmphix_fastqc
110-114	309152.0	FJVN82_R2_rmphix_fastqc
115-119	319794.0	FJVN82_R2_rmphix_fastqc
120-124	326581.0	FJVN82_R2_rmphix_fastqc
125-129	340458.0	FJVN82_R2_rmphix_fastqc
130-134	349134.0	FJVN82_R2_rmphix_fastqc
135-139	375451.0	FJVN82_R2_rmphix_fastqc
140-144	382169.0	FJVN82_R2_rmphix_fastqc
145-149	450518.0	FJVN82_R2_rmphix_fastqc
150-152	3.074261E7	FJVN82_R2_rmphix_fastqc
50-54	241860.0	FJVN83_R1_rmphix_fastqc
55-59	222301.0	FJVN83_R1_rmphix_fastqc
60-64	214091.0	FJVN83_R1_rmphix_fastqc
65-69	205573.0	FJVN83_R1_rmphix_fastqc
70-74	204956.0	FJVN83_R1_rmphix_fastqc
75-79	196217.0	FJVN83_R1_rmphix_fastqc
80-84	191933.0	FJVN83_R1_rmphix_fastqc
85-89	187705.0	FJVN83_R1_rmphix_fastqc
90-94	186941.0	FJVN83_R1_rmphix_fastqc
95-99	192697.0	FJVN83_R1_rmphix_fastqc
100-104	207911.0	FJVN83_R1_rmphix_fastqc
105-109	206448.0	FJVN83_R1_rmphix_fastqc
110-114	199760.0	FJVN83_R1_rmphix_fastqc
115-119	200220.0	FJVN83_R1_rmphix_fastqc
120-124	215967.0	FJVN83_R1_rmphix_fastqc
125-129	218581.0	FJVN83_R1_rmphix_fastqc
130-134	219911.0	FJVN83_R1_rmphix_fastqc
135-139	217479.0	FJVN83_R1_rmphix_fastqc
140-144	240068.0	FJVN83_R1_rmphix_fastqc
145-149	303464.0	FJVN83_R1_rmphix_fastqc
150-152	2.1282622E7	FJVN83_R1_rmphix_fastqc
50-54	227496.0	FJVN83_R2_rmphix_fastqc
55-59	229902.0	FJVN83_R2_rmphix_fastqc
60-64	218343.0	FJVN83_R2_rmphix_fastqc
65-69	237143.0	FJVN83_R2_rmphix_fastqc
70-74	228619.0	FJVN83_R2_rmphix_fastqc
75-79	229595.0	FJVN83_R2_rmphix_fastqc
80-84	226082.0	FJVN83_R2_rmphix_fastqc
85-89	223983.0	FJVN83_R2_rmphix_fastqc
90-94	225663.0	FJVN83_R2_rmphix_fastqc
95-99	224293.0	FJVN83_R2_rmphix_fastqc
100-104	227513.0	FJVN83_R2_rmphix_fastqc
105-109	229589.0	FJVN83_R2_rmphix_fastqc
110-114	231771.0	FJVN83_R2_rmphix_fastqc
115-119	237827.0	FJVN83_R2_rmphix_fastqc
120-124	243384.0	FJVN83_R2_rmphix_fastqc
125-129	252986.0	FJVN83_R2_rmphix_fastqc
130-134	258418.0	FJVN83_R2_rmphix_fastqc
135-139	276322.0	FJVN83_R2_rmphix_fastqc
140-144	281652.0	FJVN83_R2_rmphix_fastqc
145-149	327310.0	FJVN83_R2_rmphix_fastqc
150-152	2.0718814E7	FJVN83_R2_rmphix_fastqc
50-54	202903.0	FJVN84_R1_rmphix_fastqc
55-59	187443.0	FJVN84_R1_rmphix_fastqc
60-64	181609.0	FJVN84_R1_rmphix_fastqc
65-69	175568.0	FJVN84_R1_rmphix_fastqc
70-74	175930.0	FJVN84_R1_rmphix_fastqc
75-79	168860.0	FJVN84_R1_rmphix_fastqc
80-84	164835.0	FJVN84_R1_rmphix_fastqc
85-89	161500.0	FJVN84_R1_rmphix_fastqc
90-94	161106.0	FJVN84_R1_rmphix_fastqc
95-99	167600.0	FJVN84_R1_rmphix_fastqc
100-104	181664.0	FJVN84_R1_rmphix_fastqc
105-109	178411.0	FJVN84_R1_rmphix_fastqc
110-114	174187.0	FJVN84_R1_rmphix_fastqc
115-119	175691.0	FJVN84_R1_rmphix_fastqc
120-124	189491.0	FJVN84_R1_rmphix_fastqc
125-129	193557.0	FJVN84_R1_rmphix_fastqc
130-134	194845.0	FJVN84_R1_rmphix_fastqc
135-139	192618.0	FJVN84_R1_rmphix_fastqc
140-144	213672.0	FJVN84_R1_rmphix_fastqc
145-149	273049.0	FJVN84_R1_rmphix_fastqc
150-152	2.0392985E7	FJVN84_R1_rmphix_fastqc
50-54	381607.0	FJVN84_R2_rmphix_fastqc
55-59	384425.0	FJVN84_R2_rmphix_fastqc
60-64	359559.0	FJVN84_R2_rmphix_fastqc
65-69	371556.0	FJVN84_R2_rmphix_fastqc
70-74	356853.0	FJVN84_R2_rmphix_fastqc
75-79	353096.0	FJVN84_R2_rmphix_fastqc
80-84	348523.0	FJVN84_R2_rmphix_fastqc
85-89	338892.0	FJVN84_R2_rmphix_fastqc
90-94	337812.0	FJVN84_R2_rmphix_fastqc
95-99	331609.0	FJVN84_R2_rmphix_fastqc
100-104	331326.0	FJVN84_R2_rmphix_fastqc
105-109	327913.0	FJVN84_R2_rmphix_fastqc
110-114	325083.0	FJVN84_R2_rmphix_fastqc
115-119	330277.0	FJVN84_R2_rmphix_fastqc
120-124	330260.0	FJVN84_R2_rmphix_fastqc
125-129	337598.0	FJVN84_R2_rmphix_fastqc
130-134	337317.0	FJVN84_R2_rmphix_fastqc
135-139	356115.0	FJVN84_R2_rmphix_fastqc
140-144	354404.0	FJVN84_R2_rmphix_fastqc
145-149	401962.0	FJVN84_R2_rmphix_fastqc
150-152	1.7111337E7	FJVN84_R2_rmphix_fastqc
50-54	250098.0	FJVN85_R1_rmphix_fastqc
55-59	230347.0	FJVN85_R1_rmphix_fastqc
60-64	220436.0	FJVN85_R1_rmphix_fastqc
65-69	214697.0	FJVN85_R1_rmphix_fastqc
70-74	211780.0	FJVN85_R1_rmphix_fastqc
75-79	203367.0	FJVN85_R1_rmphix_fastqc
80-84	198380.0	FJVN85_R1_rmphix_fastqc
85-89	194204.0	FJVN85_R1_rmphix_fastqc
90-94	193521.0	FJVN85_R1_rmphix_fastqc
95-99	199527.0	FJVN85_R1_rmphix_fastqc
100-104	215837.0	FJVN85_R1_rmphix_fastqc
105-109	211548.0	FJVN85_R1_rmphix_fastqc
110-114	206006.0	FJVN85_R1_rmphix_fastqc
115-119	207031.0	FJVN85_R1_rmphix_fastqc
120-124	221983.0	FJVN85_R1_rmphix_fastqc
125-129	225270.0	FJVN85_R1_rmphix_fastqc
130-134	226359.0	FJVN85_R1_rmphix_fastqc
135-139	223082.0	FJVN85_R1_rmphix_fastqc
140-144	245957.0	FJVN85_R1_rmphix_fastqc
145-149	310124.0	FJVN85_R1_rmphix_fastqc
150-152	2.1493956E7	FJVN85_R1_rmphix_fastqc
50-54	217181.0	FJVN85_R2_rmphix_fastqc
55-59	216987.0	FJVN85_R2_rmphix_fastqc
60-64	207343.0	FJVN85_R2_rmphix_fastqc
65-69	226202.0	FJVN85_R2_rmphix_fastqc
70-74	218139.0	FJVN85_R2_rmphix_fastqc
75-79	219305.0	FJVN85_R2_rmphix_fastqc
80-84	217345.0	FJVN85_R2_rmphix_fastqc
85-89	215557.0	FJVN85_R2_rmphix_fastqc
90-94	216165.0	FJVN85_R2_rmphix_fastqc
95-99	216108.0	FJVN85_R2_rmphix_fastqc
100-104	219111.0	FJVN85_R2_rmphix_fastqc
105-109	220456.0	FJVN85_R2_rmphix_fastqc
110-114	224527.0	FJVN85_R2_rmphix_fastqc
115-119	230342.0	FJVN85_R2_rmphix_fastqc
120-124	235174.0	FJVN85_R2_rmphix_fastqc
125-129	245419.0	FJVN85_R2_rmphix_fastqc
130-134	252011.0	FJVN85_R2_rmphix_fastqc
135-139	268092.0	FJVN85_R2_rmphix_fastqc
140-144	273125.0	FJVN85_R2_rmphix_fastqc
145-149	319335.0	FJVN85_R2_rmphix_fastqc
150-152	2.1245586E7	FJVN85_R2_rmphix_fastqc
50-54	261160.0	FJVN86_R1_rmphix_fastqc
55-59	242054.0	FJVN86_R1_rmphix_fastqc
60-64	231023.0	FJVN86_R1_rmphix_fastqc
65-69	224409.0	FJVN86_R1_rmphix_fastqc
70-74	222936.0	FJVN86_R1_rmphix_fastqc
75-79	213246.0	FJVN86_R1_rmphix_fastqc
80-84	207791.0	FJVN86_R1_rmphix_fastqc
85-89	204148.0	FJVN86_R1_rmphix_fastqc
90-94	202566.0	FJVN86_R1_rmphix_fastqc
95-99	208729.0	FJVN86_R1_rmphix_fastqc
100-104	226255.0	FJVN86_R1_rmphix_fastqc
105-109	222382.0	FJVN86_R1_rmphix_fastqc
110-114	217310.0	FJVN86_R1_rmphix_fastqc
115-119	217128.0	FJVN86_R1_rmphix_fastqc
120-124	233766.0	FJVN86_R1_rmphix_fastqc
125-129	236537.0	FJVN86_R1_rmphix_fastqc
130-134	236637.0	FJVN86_R1_rmphix_fastqc
135-139	233512.0	FJVN86_R1_rmphix_fastqc
140-144	258580.0	FJVN86_R1_rmphix_fastqc
145-149	326907.0	FJVN86_R1_rmphix_fastqc
150-152	2.2681765E7	FJVN86_R1_rmphix_fastqc
50-54	211256.0	FJVN86_R2_rmphix_fastqc
55-59	210557.0	FJVN86_R2_rmphix_fastqc
60-64	201720.0	FJVN86_R2_rmphix_fastqc
65-69	222518.0	FJVN86_R2_rmphix_fastqc
70-74	212943.0	FJVN86_R2_rmphix_fastqc
75-79	215254.0	FJVN86_R2_rmphix_fastqc
80-84	211475.0	FJVN86_R2_rmphix_fastqc
85-89	209933.0	FJVN86_R2_rmphix_fastqc
90-94	211140.0	FJVN86_R2_rmphix_fastqc
95-99	211328.0	FJVN86_R2_rmphix_fastqc
100-104	215541.0	FJVN86_R2_rmphix_fastqc
105-109	217017.0	FJVN86_R2_rmphix_fastqc
110-114	221745.0	FJVN86_R2_rmphix_fastqc
115-119	227628.0	FJVN86_R2_rmphix_fastqc
120-124	234083.0	FJVN86_R2_rmphix_fastqc
125-129	243091.0	FJVN86_R2_rmphix_fastqc
130-134	251832.0	FJVN86_R2_rmphix_fastqc
135-139	269609.0	FJVN86_R2_rmphix_fastqc
140-144	275266.0	FJVN86_R2_rmphix_fastqc
145-149	325948.0	FJVN86_R2_rmphix_fastqc
150-152	2.2708957E7	FJVN86_R2_rmphix_fastqc
50-54	252777.0	FJVN87_R1_rmphix_fastqc
55-59	233408.0	FJVN87_R1_rmphix_fastqc
60-64	222884.0	FJVN87_R1_rmphix_fastqc
65-69	214462.0	FJVN87_R1_rmphix_fastqc
70-74	213519.0	FJVN87_R1_rmphix_fastqc
75-79	203777.0	FJVN87_R1_rmphix_fastqc
80-84	199333.0	FJVN87_R1_rmphix_fastqc
85-89	195961.0	FJVN87_R1_rmphix_fastqc
90-94	195271.0	FJVN87_R1_rmphix_fastqc
95-99	200983.0	FJVN87_R1_rmphix_fastqc
100-104	217754.0	FJVN87_R1_rmphix_fastqc
105-109	213962.0	FJVN87_R1_rmphix_fastqc
110-114	207141.0	FJVN87_R1_rmphix_fastqc
115-119	208571.0	FJVN87_R1_rmphix_fastqc
120-124	224102.0	FJVN87_R1_rmphix_fastqc
125-129	227134.0	FJVN87_R1_rmphix_fastqc
130-134	226964.0	FJVN87_R1_rmphix_fastqc
135-139	225316.0	FJVN87_R1_rmphix_fastqc
140-144	249842.0	FJVN87_R1_rmphix_fastqc
145-149	314480.0	FJVN87_R1_rmphix_fastqc
150-152	2.210068E7	FJVN87_R1_rmphix_fastqc
50-54	235717.0	FJVN87_R2_rmphix_fastqc
55-59	235162.0	FJVN87_R2_rmphix_fastqc
60-64	224286.0	FJVN87_R2_rmphix_fastqc
65-69	244113.0	FJVN87_R2_rmphix_fastqc
70-74	233918.0	FJVN87_R2_rmphix_fastqc
75-79	235792.0	FJVN87_R2_rmphix_fastqc
80-84	234044.0	FJVN87_R2_rmphix_fastqc
85-89	230424.0	FJVN87_R2_rmphix_fastqc
90-94	230406.0	FJVN87_R2_rmphix_fastqc
95-99	230841.0	FJVN87_R2_rmphix_fastqc
100-104	233726.0	FJVN87_R2_rmphix_fastqc
105-109	235300.0	FJVN87_R2_rmphix_fastqc
110-114	238105.0	FJVN87_R2_rmphix_fastqc
115-119	243511.0	FJVN87_R2_rmphix_fastqc
120-124	248445.0	FJVN87_R2_rmphix_fastqc
125-129	257618.0	FJVN87_R2_rmphix_fastqc
130-134	263277.0	FJVN87_R2_rmphix_fastqc
135-139	279788.0	FJVN87_R2_rmphix_fastqc
140-144	284429.0	FJVN87_R2_rmphix_fastqc
145-149	332626.0	FJVN87_R2_rmphix_fastqc
150-152	2.1596793E7	FJVN87_R2_rmphix_fastqc
50-54	249248.0	FJVN88_R1_rmphix_fastqc
55-59	229453.0	FJVN88_R1_rmphix_fastqc
60-64	220702.0	FJVN88_R1_rmphix_fastqc
65-69	213096.0	FJVN88_R1_rmphix_fastqc
70-74	211717.0	FJVN88_R1_rmphix_fastqc
75-79	201428.0	FJVN88_R1_rmphix_fastqc
80-84	198786.0	FJVN88_R1_rmphix_fastqc
85-89	192890.0	FJVN88_R1_rmphix_fastqc
90-94	192092.0	FJVN88_R1_rmphix_fastqc
95-99	199241.0	FJVN88_R1_rmphix_fastqc
100-104	215569.0	FJVN88_R1_rmphix_fastqc
105-109	212015.0	FJVN88_R1_rmphix_fastqc
110-114	205973.0	FJVN88_R1_rmphix_fastqc
115-119	207114.0	FJVN88_R1_rmphix_fastqc
120-124	222629.0	FJVN88_R1_rmphix_fastqc
125-129	226354.0	FJVN88_R1_rmphix_fastqc
130-134	227424.0	FJVN88_R1_rmphix_fastqc
135-139	225416.0	FJVN88_R1_rmphix_fastqc
140-144	249569.0	FJVN88_R1_rmphix_fastqc
145-149	316388.0	FJVN88_R1_rmphix_fastqc
150-152	2.304735E7	FJVN88_R1_rmphix_fastqc
50-54	249943.0	FJVN88_R2_rmphix_fastqc
55-59	252050.0	FJVN88_R2_rmphix_fastqc
60-64	240214.0	FJVN88_R2_rmphix_fastqc
65-69	260788.0	FJVN88_R2_rmphix_fastqc
70-74	249152.0	FJVN88_R2_rmphix_fastqc
75-79	250549.0	FJVN88_R2_rmphix_fastqc
80-84	249777.0	FJVN88_R2_rmphix_fastqc
85-89	246161.0	FJVN88_R2_rmphix_fastqc
90-94	246965.0	FJVN88_R2_rmphix_fastqc
95-99	245729.0	FJVN88_R2_rmphix_fastqc
100-104	249911.0	FJVN88_R2_rmphix_fastqc
105-109	251128.0	FJVN88_R2_rmphix_fastqc
110-114	254757.0	FJVN88_R2_rmphix_fastqc
115-119	261292.0	FJVN88_R2_rmphix_fastqc
120-124	266881.0	FJVN88_R2_rmphix_fastqc
125-129	278295.0	FJVN88_R2_rmphix_fastqc
130-134	284321.0	FJVN88_R2_rmphix_fastqc
135-139	303736.0	FJVN88_R2_rmphix_fastqc
140-144	307667.0	FJVN88_R2_rmphix_fastqc
145-149	361752.0	FJVN88_R2_rmphix_fastqc
150-152	2.2153386E7	FJVN88_R2_rmphix_fastqc
50-54	248262.0	FJVN97_R1_rmphix_fastqc
55-59	228406.0	FJVN97_R1_rmphix_fastqc
60-64	219461.0	FJVN97_R1_rmphix_fastqc
65-69	212624.0	FJVN97_R1_rmphix_fastqc
70-74	210463.0	FJVN97_R1_rmphix_fastqc
75-79	202520.0	FJVN97_R1_rmphix_fastqc
80-84	197106.0	FJVN97_R1_rmphix_fastqc
85-89	193990.0	FJVN97_R1_rmphix_fastqc
90-94	192817.0	FJVN97_R1_rmphix_fastqc
95-99	199361.0	FJVN97_R1_rmphix_fastqc
100-104	214958.0	FJVN97_R1_rmphix_fastqc
105-109	210970.0	FJVN97_R1_rmphix_fastqc
110-114	206324.0	FJVN97_R1_rmphix_fastqc
115-119	206230.0	FJVN97_R1_rmphix_fastqc
120-124	222517.0	FJVN97_R1_rmphix_fastqc
125-129	226085.0	FJVN97_R1_rmphix_fastqc
130-134	227074.0	FJVN97_R1_rmphix_fastqc
135-139	223741.0	FJVN97_R1_rmphix_fastqc
140-144	247248.0	FJVN97_R1_rmphix_fastqc
145-149	314264.0	FJVN97_R1_rmphix_fastqc
150-152	2.1910802E7	FJVN97_R1_rmphix_fastqc
50-54	216408.0	FJVN97_R2_rmphix_fastqc
55-59	217589.0	FJVN97_R2_rmphix_fastqc
60-64	210983.0	FJVN97_R2_rmphix_fastqc
65-69	229069.0	FJVN97_R2_rmphix_fastqc
70-74	220106.0	FJVN97_R2_rmphix_fastqc
75-79	221890.0	FJVN97_R2_rmphix_fastqc
80-84	220132.0	FJVN97_R2_rmphix_fastqc
85-89	219776.0	FJVN97_R2_rmphix_fastqc
90-94	221223.0	FJVN97_R2_rmphix_fastqc
95-99	221854.0	FJVN97_R2_rmphix_fastqc
100-104	225642.0	FJVN97_R2_rmphix_fastqc
105-109	227580.0	FJVN97_R2_rmphix_fastqc
110-114	232137.0	FJVN97_R2_rmphix_fastqc
115-119	239415.0	FJVN97_R2_rmphix_fastqc
120-124	246111.0	FJVN97_R2_rmphix_fastqc
125-129	255699.0	FJVN97_R2_rmphix_fastqc
130-134	263918.0	FJVN97_R2_rmphix_fastqc
135-139	283095.0	FJVN97_R2_rmphix_fastqc
140-144	288437.0	FJVN97_R2_rmphix_fastqc
145-149	338447.0	FJVN97_R2_rmphix_fastqc
150-152	2.1515712E7	FJVN97_R2_rmphix_fastqc
50-54	258219.0	FJVN98_R1_rmphix_fastqc
55-59	237903.0	FJVN98_R1_rmphix_fastqc
60-64	229422.0	FJVN98_R1_rmphix_fastqc
65-69	221417.0	FJVN98_R1_rmphix_fastqc
70-74	220702.0	FJVN98_R1_rmphix_fastqc
75-79	210293.0	FJVN98_R1_rmphix_fastqc
80-84	206594.0	FJVN98_R1_rmphix_fastqc
85-89	202215.0	FJVN98_R1_rmphix_fastqc
90-94	202155.0	FJVN98_R1_rmphix_fastqc
95-99	207957.0	FJVN98_R1_rmphix_fastqc
100-104	225435.0	FJVN98_R1_rmphix_fastqc
105-109	221693.0	FJVN98_R1_rmphix_fastqc
110-114	216006.0	FJVN98_R1_rmphix_fastqc
115-119	216347.0	FJVN98_R1_rmphix_fastqc
120-124	233362.0	FJVN98_R1_rmphix_fastqc
125-129	236459.0	FJVN98_R1_rmphix_fastqc
130-134	237401.0	FJVN98_R1_rmphix_fastqc
135-139	235875.0	FJVN98_R1_rmphix_fastqc
140-144	263052.0	FJVN98_R1_rmphix_fastqc
145-149	334173.0	FJVN98_R1_rmphix_fastqc
150-152	2.391135E7	FJVN98_R1_rmphix_fastqc
50-54	245212.0	FJVN98_R2_rmphix_fastqc
55-59	246174.0	FJVN98_R2_rmphix_fastqc
60-64	234036.0	FJVN98_R2_rmphix_fastqc
65-69	255120.0	FJVN98_R2_rmphix_fastqc
70-74	245961.0	FJVN98_R2_rmphix_fastqc
75-79	247402.0	FJVN98_R2_rmphix_fastqc
80-84	245878.0	FJVN98_R2_rmphix_fastqc
85-89	243591.0	FJVN98_R2_rmphix_fastqc
90-94	244298.0	FJVN98_R2_rmphix_fastqc
95-99	244081.0	FJVN98_R2_rmphix_fastqc
100-104	246776.0	FJVN98_R2_rmphix_fastqc
105-109	249976.0	FJVN98_R2_rmphix_fastqc
110-114	253542.0	FJVN98_R2_rmphix_fastqc
115-119	261844.0	FJVN98_R2_rmphix_fastqc
120-124	267292.0	FJVN98_R2_rmphix_fastqc
125-129	279988.0	FJVN98_R2_rmphix_fastqc
130-134	285907.0	FJVN98_R2_rmphix_fastqc
135-139	306586.0	FJVN98_R2_rmphix_fastqc
140-144	312761.0	FJVN98_R2_rmphix_fastqc
145-149	366886.0	FJVN98_R2_rmphix_fastqc
150-152	2.3244719E7	FJVN98_R2_rmphix_fastqc
50-54	241065.0	FJVN99_R1_rmphix_fastqc
55-59	221366.0	FJVN99_R1_rmphix_fastqc
60-64	214288.0	FJVN99_R1_rmphix_fastqc
65-69	208958.0	FJVN99_R1_rmphix_fastqc
70-74	207672.0	FJVN99_R1_rmphix_fastqc
75-79	197971.0	FJVN99_R1_rmphix_fastqc
80-84	195222.0	FJVN99_R1_rmphix_fastqc
85-89	191077.0	FJVN99_R1_rmphix_fastqc
90-94	191139.0	FJVN99_R1_rmphix_fastqc
95-99	198778.0	FJVN99_R1_rmphix_fastqc
100-104	214133.0	FJVN99_R1_rmphix_fastqc
105-109	210958.0	FJVN99_R1_rmphix_fastqc
110-114	205895.0	FJVN99_R1_rmphix_fastqc
115-119	207800.0	FJVN99_R1_rmphix_fastqc
120-124	222992.0	FJVN99_R1_rmphix_fastqc
125-129	226134.0	FJVN99_R1_rmphix_fastqc
130-134	227282.0	FJVN99_R1_rmphix_fastqc
135-139	225271.0	FJVN99_R1_rmphix_fastqc
140-144	249679.0	FJVN99_R1_rmphix_fastqc
145-149	315191.0	FJVN99_R1_rmphix_fastqc
150-152	2.1192475E7	FJVN99_R1_rmphix_fastqc
50-54	242318.0	FJVN99_R2_rmphix_fastqc
55-59	242892.0	FJVN99_R2_rmphix_fastqc
60-64	232603.0	FJVN99_R2_rmphix_fastqc
65-69	250505.0	FJVN99_R2_rmphix_fastqc
70-74	244281.0	FJVN99_R2_rmphix_fastqc
