Position	Illumina_Universal_Adapter	Illumina_Small_RNA_3_Adapter	Illumina_Small_RNA_5_Adapter	Nextera_Transposase_Sequence	SOLID_Small_RNA_Adapter	Library
5	2.0930690112760606E-5	1.7442241760633838E-5	8.372276045104242E-5	0.0	1.4651483078932423E-4	FJVN102_R2_rmphix_fastqc
6	2.441913846488737E-5	1.7442241760633838E-5	1.0116500221167626E-4	0.0	1.813993143105919E-4	FJVN102_R2_rmphix_fastqc
7	3.4884483521267675E-5	2.441913846488737E-5	1.186072439723101E-4	0.0	2.0233000442335252E-4	FJVN102_R2_rmphix_fastqc
8	3.4884483521267675E-5	3.4884483521267675E-5	1.290725890286904E-4	0.0	2.3372603959249342E-4	FJVN102_R2_rmphix_fastqc
9	3.4884483521267675E-5	3.4884483521267675E-5	1.4302638243719745E-4	0.0	2.7558741981801465E-4	FJVN102_R2_rmphix_fastqc
10-14	4.7442897588924035E-5	4.186138022552121E-5	1.9116696969654685E-4	0.0	3.9628773280160075E-4	FJVN102_R2_rmphix_fastqc
15-19	6.558282901998323E-5	6.00013116565804E-5	2.6023824706865686E-4	0.0	6.181530479968632E-4	FJVN102_R2_rmphix_fastqc
20-24	8.721120880316919E-5	7.604817407636353E-5	3.3628642114502037E-4	0.0	8.288553284653199E-4	FJVN102_R2_rmphix_fastqc
25-29	1.3395641672166788E-4	9.279272616657201E-5	4.0884614686925713E-4	0.0	9.802539869476217E-4	FJVN102_R2_rmphix_fastqc
30-34	2.532613503644033E-4	1.1721186463145938E-4	4.848943209456207E-4	2.09306901127606E-6	0.0011567694735652363	FJVN102_R2_rmphix_fastqc
35-39	4.5768442379903187E-4	1.458171411188989E-4	5.755939781009166E-4	6.976896704253535E-6	0.0013793324784309238	FJVN102_R2_rmphix_fastqc
40-44	7.297833952649198E-4	1.5698017584570454E-4	6.865266356985477E-4	6.976896704253535E-6	0.0016186400353868202	FJVN102_R2_rmphix_fastqc
45-49	0.0010897912652044022	1.6884090024293555E-4	7.904823965919257E-4	1.3256103738081716E-5	0.0018035277980495389	FJVN102_R2_rmphix_fastqc
50-54	0.0014895674463581295	1.772131762880398E-4	8.832751227584975E-4	2.2326069453611312E-5	0.0020086485611545924	FJVN102_R2_rmphix_fastqc
55-59	0.0019612056635656687	1.9395772837824823E-4	9.558348484827343E-4	2.4419138464887374E-5	0.0022019085998624156	FJVN102_R2_rmphix_fastqc
60-64	0.0024321461911027825	2.1558610816143421E-4	0.0010444414366267544	2.4419138464887374E-5	0.002403540914615343	FJVN102_R2_rmphix_fastqc
65-69	0.0029889025481022145	2.3302834992206808E-4	0.0011176988520214162	2.7209897146588786E-5	0.0025786610218921065	FJVN102_R2_rmphix_fastqc
70-74	0.0035868225956567426	2.4349369497844836E-4	0.0012042123711541602	3.1396035169140904E-5	0.0027356411977378114	FJVN102_R2_rmphix_fastqc
75-79	0.004259395437946783	2.52563660693978E-4	0.0012739813381966955	3.1396035169140904E-5	0.002887737545890538	FJVN102_R2_rmphix_fastqc
80-84	0.004890106900011302	2.6512207476163434E-4	0.001356308719306887	3.1396035169140904E-5	0.0030621599634968765	FJVN102_R2_rmphix_fastqc
85-89	0.005540353672847732	2.8535507520396957E-4	0.0014477060661326085	3.2791414509991616E-5	0.0032177447600017306	FJVN102_R2_rmphix_fastqc
90-94	0.006272927826794353	3.069834549871555E-4	0.0015063119984483383	4.116369055509585E-5	0.0033740272461770097	FJVN102_R2_rmphix_fastqc
95-99	0.0070124788774452275	3.293095244407668E-4	0.0015886393795585298	4.7442897588924035E-5	0.0035435658360903704	FJVN102_R2_rmphix_fastqc
100-104	0.007633422684123793	3.35588731474595E-4	0.0016660829329757441	4.883827692977475E-5	0.003762640392603932	FJVN102_R2_rmphix_fastqc
105-109	0.008254366490802358	3.5163559389437816E-4	0.0017246888652914737	4.883827692977475E-5	0.003940551258562397	FJVN102_R2_rmphix_fastqc
110-114	0.008835541986266678	3.5861249059863167E-4	0.0018112023844242178	5.581517363402828E-5	0.004096833744737676	FJVN102_R2_rmphix_fastqc
115-119	0.009383926067221004	3.704732149958627E-4	0.0018837621101484541	5.9303621986155056E-5	0.004237767058163597	FJVN102_R2_rmphix_fastqc
120-124	0.009634396658903706	3.7605473235926553E-4	0.0019458564908163111	6.0699001327005755E-5	0.004387072647634623	FJVN102_R2_rmphix_fastqc
125-129	0.009776725351670477	3.8582238774522045E-4	0.002018416216540547	6.488513934955788E-5	0.0045349828577647975	FJVN102_R2_rmphix_fastqc
130-134	0.009932310148175331	3.9907849148330217E-4	0.0020874874939126576	6.628051869040859E-5	0.004711498344382412	FJVN102_R2_rmphix_fastqc
135-139	0.010120686359190178	4.1721842291436137E-4	0.0021579541506256184	6.628051869040859E-5	0.004866385451216841	FJVN102_R2_rmphix_fastqc
140	0.010276968845365457	4.255906989594656E-4	0.0021907455651356098	6.628051869040859E-5	0.00494313131496363	FJVN102_R2_rmphix_fastqc
1	3.3249704784183646E-6	3.3249704784183646E-6	2.3274793348928552E-5	0.0	9.974911435255095E-6	FJVN103_R1_rmphix_fastqc
2	3.3249704784183646E-6	9.974911435255095E-6	2.9924734305765282E-5	0.0	2.3274793348928552E-5	FJVN103_R1_rmphix_fastqc
3	9.974911435255095E-6	1.994982287051019E-5	5.3199527654693834E-5	0.0	5.9849468611530564E-5	FJVN103_R1_rmphix_fastqc
4	9.974911435255095E-6	2.3274793348928552E-5	7.314935052520402E-5	3.3249704784183646E-6	9.974911435255094E-5	FJVN103_R1_rmphix_fastqc
5	1.3299881913673458E-5	2.6599763827346917E-5	8.644923243887748E-5	3.3249704784183646E-6	1.429737305719897E-4	FJVN103_R1_rmphix_fastqc
6	1.994982287051019E-5	2.6599763827346917E-5	1.0639905530938767E-4	3.3249704784183646E-6	2.0282319918352024E-4	FJVN103_R1_rmphix_fastqc
7	1.994982287051019E-5	3.657467526260201E-5	1.329988191367346E-4	3.3249704784183646E-6	2.5269775635979573E-4	FJVN103_R1_rmphix_fastqc
8	2.3274793348928552E-5	4.322461621943874E-5	1.4629870105040805E-4	3.3249704784183646E-6	2.9592237257923445E-4	FJVN103_R1_rmphix_fastqc
9	2.6599763827346917E-5	4.322461621943874E-5	1.496236715288264E-4	3.3249704784183646E-6	3.1919716592816304E-4	FJVN103_R1_rmphix_fastqc
10-14	3.790466345396936E-5	6.782939775973465E-5	1.895233172698468E-4	3.324970478418364E-6	4.2759120352460175E-4	FJVN103_R1_rmphix_fastqc
15-19	5.253453355901016E-5	9.841912616118361E-5	2.6599763827346915E-4	4.6549586697857105E-6	6.463742610045302E-4	FJVN103_R1_rmphix_fastqc
20-24	7.048937414246933E-5	1.2634887817989786E-4	3.384819947029895E-4	1.2634887817989786E-5	8.299126314132238E-4	FJVN103_R1_rmphix_fastqc
25-29	1.323338250410509E-4	1.5826859477271416E-4	4.422210736296425E-4	1.3299881913673457E-5	0.0010546806357543052	FJVN103_R1_rmphix_fastqc
30-34	3.025723135360712E-4	1.8287337631301006E-4	5.087204831980098E-4	1.5959858296408153E-5	0.0012475289235025703	FJVN103_R1_rmphix_fastqc
35-39	6.30414402708122E-4	2.108031283317243E-4	5.825348278188976E-4	1.6624852392091825E-5	0.001451682110877458	FJVN103_R1_rmphix_fastqc
40-44	0.0010633255589981932	2.4006286854180592E-4	6.743040130232444E-4	1.6624852392091825E-5	0.0016644802214962335	FJVN103_R1_rmphix_fastqc
45-49	0.0016199256170854274	2.666626323691529E-4	7.314935052520402E-4	1.8619834679142842E-5	0.0018593234915315498	FJVN103_R1_rmphix_fastqc
50-54	0.0022709548367597435	2.9858234896196917E-4	8.179427376909179E-4	1.994982287051019E-5	0.0020681316375762227	FJVN103_R1_rmphix_fastqc
55-59	0.0031254722497132625	3.2318713050226504E-4	9.037269760341115E-4	1.994982287051019E-5	0.002254994978463335	FJVN103_R1_rmphix_fastqc
60-64	0.004106338540846681	3.491219002339283E-4	0.001012786007726234	2.4604781540295896E-5	0.0024332133961065595	FJVN103_R1_rmphix_fastqc
65-69	0.005087869826075781	3.684067290087549E-4	0.0010739654645291318	2.6599763827346913E-5	0.002677931223318151	FJVN103_R1_rmphix_fastqc
70-74	0.00601819656593724	3.989964574102037E-4	0.0011351449213320296	2.9924734305765282E-5	0.0029066891922333348	FJVN103_R1_rmphix_fastqc
75-79	0.007028987591376423	4.1695129799366293E-4	0.0012169391951011217	3.125472249713263E-5	0.0030862375980679263	FJVN103_R1_rmphix_fastqc
80-84	0.00807502330388684	4.402260913425915E-4	0.0013100383684968356	3.324970478418365E-5	0.0032731009389550376	FJVN103_R1_rmphix_fastqc
85-89	0.009017319937470606	4.6350088469152007E-4	0.0013871776835961418	3.324970478418365E-5	0.0034832390731910786	FJVN103_R1_rmphix_fastqc
90-94	0.009905087055208308	4.8079073117929553E-4	0.0014523471049731416	3.324970478418365E-5	0.003668772425886824	FJVN103_R1_rmphix_fastqc
95-99	0.0106671702888618	5.047305186239077E-4	0.0015401263256033867	3.657467526260201E-5	0.0038549707726782526	FJVN103_R1_rmphix_fastqc
100-104	0.011256355057637533	5.452951584606119E-4	0.0016418704222429885	3.989964574102038E-5	0.004028534231651691	FJVN103_R1_rmphix_fastqc
105-109	0.011626756768933339	5.73224910479326E-4	0.00171634976095956	4.6549586697857103E-5	0.004175497926797782	FJVN103_R1_rmphix_fastqc
110-114	0.011850194785083052	5.89849762871418E-4	0.0018027989933984373	4.987455717627547E-5	0.004331771539283446	FJVN103_R1_rmphix_fastqc
115-119	0.01199649348613346	6.01819656593724E-4	0.001887253243550264	5.0539551271959144E-5	0.0045046700041612	FJVN103_R1_rmphix_fastqc
120-124	0.012144787169470919	6.277544263253872E-4	0.00197170749370209	5.319952765469383E-5	0.004668258551699384	FJVN103_R1_rmphix_fastqc
125-129	0.012280445964990389	6.543541901527343E-4	0.0020315569623136206	5.585950403742852E-5	0.004845811975246924	FJVN103_R1_rmphix_fastqc
130-134	0.012398814914022083	6.723090307361933E-4	0.0020781065490114775	5.7854486324479547E-5	0.005027355363368567	FJVN103_R1_rmphix_fastqc
135-139	0.012573708361186889	6.929238477023873E-4	0.0021512558995366816	6.250944499426527E-5	0.005215548692447046	FJVN103_R1_rmphix_fastqc
140	0.012674787463730807	7.048937414246933E-4	0.0021811806338424473	6.317443908994893E-5	0.0053133028245125466	FJVN103_R1_rmphix_fastqc
1	0.0	0.0	1.994982287051019E-5	0.0	3.657467526260201E-5	FJVN103_R2_rmphix_fastqc
2	3.3249704784183646E-6	0.0	3.657467526260201E-5	0.0	7.314935052520402E-5	FJVN103_R2_rmphix_fastqc
3	3.3249704784183646E-6	3.3249704784183646E-6	5.65244981331122E-5	0.0	1.2967384865831622E-4	FJVN103_R2_rmphix_fastqc
4	9.974911435255095E-6	3.3249704784183646E-6	7.314935052520402E-5	0.0	1.895233172698468E-4	FJVN103_R2_rmphix_fastqc
5	1.6624852392091825E-5	6.649940956836729E-6	9.642414387413258E-5	0.0	2.4604781540295896E-4	FJVN103_R2_rmphix_fastqc
6	1.6624852392091825E-5	1.6624852392091825E-5	1.1969893722306113E-4	0.0	2.8927243162239774E-4	FJVN103_R2_rmphix_fastqc
7	1.994982287051019E-5	1.994982287051019E-5	1.329988191367346E-4	0.0	3.025723135360712E-4	FJVN103_R2_rmphix_fastqc
8	2.3274793348928552E-5	2.9924734305765282E-5	1.5294864200724478E-4	0.0	3.491219002339283E-4	FJVN103_R2_rmphix_fastqc
9	2.9924734305765282E-5	3.657467526260201E-5	1.8287337631301006E-4	0.0	4.0897136884545884E-4	FJVN103_R2_rmphix_fastqc
10-14	5.452951584606117E-5	4.854456898490813E-5	2.4604781540295896E-4	0.0	5.073904950066425E-4	FJVN103_R2_rmphix_fastqc
15-19	6.782939775973465E-5	6.051446270721424E-5	3.4579692975550993E-4	0.0	6.869389008412341E-4	FJVN103_R2_rmphix_fastqc
20-24	9.57591497784489E-5	7.580932690793873E-5	4.149563157066119E-4	0.0	8.884321118333871E-4	FJVN103_R2_rmphix_fastqc
25-29	1.74893447164806E-4	1.1238400217054072E-4	4.8810566623181593E-4	0.0	0.0011145301043658357	FJVN103_R2_rmphix_fastqc
30-34	3.3116705965046913E-4	1.576036006770305E-4	6.144545444117138E-4	0.0	0.001288758557434958	FJVN103_R2_rmphix_fastqc
35-39	6.277544263253873E-4	1.9351328184394882E-4	7.354834698261422E-4	0.0	0.0014909167625227946	FJVN103_R2_rmphix_fastqc
40-44	0.0010493606829888361	2.3208293939360188E-4	8.172777435952339E-4	2.659976382734692E-6	0.0016804400797926417	FJVN103_R2_rmphix_fastqc
45-49	0.0015906658768753458	2.6134267960368346E-4	8.824471649722341E-4	1.1969893722306112E-5	0.0019091980487078255	FJVN103_R2_rmphix_fastqc
50-54	0.0021399509999100595	2.8062750837851E-4	9.3963665720103E-4	1.994982287051019E-5	0.002143940964484162	FJVN103_R2_rmphix_fastqc
55-59	0.0028854093811714566	2.925974021008161E-4	0.0010121210136305504	1.994982287051019E-5	0.0023487591459547324	FJVN103_R2_rmphix_fastqc
60-64	0.0037538916701343335	2.959223725792345E-4	0.0010992352401651114	1.994982287051019E-5	0.0025396124514159473	FJVN103_R2_rmphix_fastqc
65-69	0.004548559614476323	3.078922663015406E-4	0.0012102892541442849	1.994982287051019E-5	0.0027184958631548553	FJVN103_R2_rmphix_fastqc
70-74	0.005353867464349252	3.245171186936324E-4	0.0012781186519040194	2.3274793348928552E-5	0.0029386089088261507	FJVN103_R2_rmphix_fastqc
75-79	0.006152525373265343	3.364870124159385E-4	0.001368557848916999	2.3274793348928552E-5	0.0031401021198183034	FJVN103_R2_rmphix_fastqc
80-84	0.007040957485098728	3.5377685890371403E-4	0.0014663119809824989	2.659976382734692E-5	0.003323640490226997	FJVN103_R2_rmphix_fastqc
85-89	0.007913429738635708	3.803766227310609E-4	0.0015308164082638153	2.9924734305765282E-5	0.003502523901965905	FJVN103_R2_rmphix_fastqc
90-94	0.008774597092546065	4.029864219843058E-4	0.0015959858296408149	2.9924734305765282E-5	0.003682072307800497	FJVN103_R2_rmphix_fastqc
95-99	0.009669014151240603	4.196112743763976E-4	0.001663150233304866	3.923465164533671E-5	0.003913490253098416	FJVN103_R2_rmphix_fastqc
100-104	0.010465677077869644	4.28921191715969E-4	0.001722334707820713	4.3889610315122414E-5	0.004148898162970436	FJVN103_R2_rmphix_fastqc
105-109	0.011248375128489328	4.4421605591669347E-4	0.0017861741410063457	5.186953946332649E-5	0.004336426497953232	FJVN103_R2_rmphix_fastqc
110-114	0.011951938881722652	4.5352597325626495E-4	0.0018626484620099678	5.319952765469383E-5	0.004504670004161201	FJVN103_R2_rmphix_fastqc
115-119	0.012650847676286195	4.6815584336130575E-4	0.0019437777416833762	5.319952765469383E-5	0.004686878386378527	FJVN103_R2_rmphix_fastqc
120-124	0.013005289529285594	4.7480578431814246E-4	0.002039536891461825	5.319952765469383E-5	0.004847806957533977	FJVN103_R2_rmphix_fastqc
125-129	0.013173533035493562	4.834507075620302E-4	0.0021080312833172436	5.386452175037751E-5	0.005028020357464251	FJVN103_R2_rmphix_fastqc
130-134	0.013351751453136784	5.093854772936934E-4	0.002171870716502876	5.652449813311221E-5	0.0052142187042556794	FJVN103_R2_rmphix_fastqc
135-139	0.013567874534233979	5.273403178771526E-4	0.0022436900788367123	5.652449813311221E-5	0.005360517405306088	FJVN103_R2_rmphix_fastqc
140	0.013672278607256316	5.419701879821934E-4	0.0022909046596302535	5.65244981331122E-5	0.005466251466519792	FJVN103_R2_rmphix_fastqc
1	0.0	0.0	2.6021326856451603E-5	0.0	5.575998612096772E-5	FJVN104_R1_rmphix_fastqc
2	7.43466481612903E-6	0.0	3.717332408064515E-5	0.0	8.921597779354835E-5	FJVN104_R1_rmphix_fastqc
3	7.43466481612903E-6	0.0	5.204265371290321E-5	3.717332408064515E-6	1.4497596391451606E-4	FJVN104_R1_rmphix_fastqc
4	1.1151997224193544E-5	0.0	6.319465093709675E-5	3.717332408064515E-6	1.8586662040322573E-4	FJVN104_R1_rmphix_fastqc
5	1.1151997224193544E-5	3.717332408064515E-6	9.293331020161286E-5	3.717332408064515E-6	2.007359500354838E-4	FJVN104_R1_rmphix_fastqc
6	1.1151997224193544E-5	7.43466481612903E-6	1.003679750177419E-4	3.717332408064515E-6	2.2303994448387088E-4	FJVN104_R1_rmphix_fastqc
7	1.1151997224193544E-5	1.486932963225806E-5	1.1151997224193544E-4	3.717332408064515E-6	2.6764793338064505E-4	FJVN104_R1_rmphix_fastqc
8	1.486932963225806E-5	2.2303994448387088E-5	1.263893018741935E-4	3.717332408064515E-6	2.973865926451612E-4	FJVN104_R1_rmphix_fastqc
9	1.8586662040322575E-5	2.6021326856451603E-5	1.3754129909838704E-4	3.717332408064515E-6	3.308425843177418E-4	FJVN104_R1_rmphix_fastqc
10-14	2.6021326856451607E-5	3.4199458154193534E-5	1.8363622095838702E-4	3.717332408064515E-6	4.453364224861289E-4	FJVN104_R1_rmphix_fastqc
15-19	4.683838834161288E-5	4.683838834161288E-5	2.468308718954838E-4	4.460798889677417E-6	6.141033138122579E-4	FJVN104_R1_rmphix_fastqc
20-24	7.062931575322579E-5	5.5759986120967726E-5	3.286121848729031E-4	7.43466481612903E-6	8.051741995867738E-4	FJVN104_R1_rmphix_fastqc
25-29	1.4943676280419348E-4	7.28597151980645E-5	3.9998496710774175E-4	7.43466481612903E-6	0.0010267272111074192	FJVN104_R1_rmphix_fastqc
30-34	3.092820563509676E-4	1.0854610631548384E-4	4.683838834161289E-4	1.1151997224193544E-5	0.0012051591666945157	FJVN104_R1_rmphix_fastqc
35-39	5.36782799724516E-4	1.3308050020870962E-4	5.382697326877418E-4	1.1151997224193544E-5	0.0014073820496932252	FJVN104_R1_rmphix_fastqc
40-44	8.839816466377417E-4	1.4497596391451606E-4	6.193075791835481E-4	1.4125863150645157E-5	0.0016110918656551607	FJVN104_R1_rmphix_fastqc
45-49	0.0013605436613516124	1.6653649188129026E-4	6.89193428455161E-4	2.1560527966774185E-5	0.0018036496843929026	FJVN104_R1_rmphix_fastqc
50-54	0.001962008044976451	1.8958395281129027E-4	7.501576799474191E-4	2.52778603748387E-5	0.0019991813690570957	FJVN104_R1_rmphix_fastqc
55-59	0.0026103108169429024	2.1486181318612898E-4	8.297085934799997E-4	2.6021326856451603E-5	0.002188765321868386	FJVN104_R1_rmphix_fastqc
60-64	0.003262330921317418	2.3642234115290312E-4	9.285896355345158E-4	2.6021326856451603E-5	0.0023850404730141926	FJVN104_R1_rmphix_fastqc
65-69	0.004045201126455805	2.5798286911967735E-4	9.88066954063548E-4	2.6021326856451603E-5	0.0025976718867554826	FJVN104_R1_rmphix_fastqc
70-74	0.00487639665289903	2.7359566523354827E-4	0.0010616701357432255	2.6021326856451603E-5	0.0028073294345703215	FJVN104_R1_rmphix_fastqc
75-79	0.005751456701757418	2.9589965968193535E-4	0.0011375037168677416	2.7508259819677412E-5	0.002964200862190644	FJVN104_R1_rmphix_fastqc
80-84	0.006613877820428385	3.100255228325806E-4	0.0012296935605877416	2.973865926451612E-5	0.0031099202925867733	FJVN104_R1_rmphix_fastqc
85-89	0.007430947483720965	3.1597325468548374E-4	0.0013129618065283867	2.973865926451612E-5	0.003277943717431289	FJVN104_R1_rmphix_fastqc
90-94	0.008349128588512899	3.29355651354516E-4	0.0014021777843219352	4.386452241516127E-5	0.003443736742830966	FJVN104_R1_rmphix_fastqc
95-99	0.009060626011416448	3.5240311228451604E-4	0.0014824721643361283	5.204265371290321E-5	0.0036139905671203213	FJVN104_R1_rmphix_fastqc
100-104	0.00955057042279935	3.657855089535483E-4	0.0015724316086112896	5.204265371290321E-5	0.0037790401260383855	FJVN104_R1_rmphix_fastqc
105-109	0.009888104205451609	3.851156374754837E-4	0.0016601606534416124	5.427305315774192E-5	0.003937398486621934	FJVN104_R1_rmphix_fastqc
110-114	0.010143113208644836	4.029588330341934E-4	0.0017419419664190315	5.5759986120967726E-5	0.0041604384311058045	FJVN104_R1_rmphix_fastqc
115-119	0.010311136633489352	4.208020285929031E-4	0.0018356187431022575	5.5759986120967726E-5	0.004333666121321611	FJVN104_R1_rmphix_fastqc
120-124	0.010432321669992254	4.3195402581709663E-4	0.0019084784583003219	5.5759986120967726E-5	0.004503919945610967	FJVN104_R1_rmphix_fastqc
125-129	0.010581014966314833	4.445929560045159E-4	0.0019865424388696767	5.5759986120967726E-5	0.0047113470939809665	FJVN104_R1_rmphix_fastqc
130-134	0.010741603726343222	4.5277108730225785E-4	0.0020594021540677413	5.5759986120967726E-5	0.004857809990858708	FJVN104_R1_rmphix_fastqc
135-139	0.010931187679154512	4.735881487874192E-4	0.0021255706709312895	5.5759986120967726E-5	0.005002042488291611	FJVN104_R1_rmphix_fastqc
140	0.011036759919543544	4.758185482322579E-4	0.0021486181318612894	5.575998612096772E-5	0.0050927453990483856	FJVN104_R1_rmphix_fastqc
1	0.0	0.0	1.8586662040322575E-5	0.0	3.717332408064515E-5	FJVN104_R2_rmphix_fastqc
2	0.0	0.0	3.717332408064515E-5	0.0	6.691198334516126E-5	FJVN104_R2_rmphix_fastqc
3	0.0	7.43466481612903E-6	4.8325321304838695E-5	0.0	1.1151997224193544E-4	FJVN104_R2_rmphix_fastqc
4	3.717332408064515E-6	1.8586662040322575E-5	7.43466481612903E-5	0.0	1.6727995836290316E-4	FJVN104_R2_rmphix_fastqc
5	3.717332408064515E-6	2.2303994448387088E-5	8.921597779354835E-5	0.0	2.007359500354838E-4	FJVN104_R2_rmphix_fastqc
6	3.717332408064515E-6	2.2303994448387088E-5	1.1523730464999995E-4	3.717332408064515E-6	2.45343938932258E-4	FJVN104_R2_rmphix_fastqc
7	3.717332408064515E-6	2.6021326856451603E-5	1.4125863150645155E-4	3.717332408064515E-6	2.750825981967741E-4	FJVN104_R2_rmphix_fastqc
8	7.43466481612903E-6	2.6021326856451603E-5	1.6727995836290316E-4	7.43466481612903E-6	3.3827724913387087E-4	FJVN104_R2_rmphix_fastqc
9	7.43466481612903E-6	2.973865926451612E-5	1.8214928799516121E-4	1.1151997224193544E-5	3.9031990284677404E-4	FJVN104_R2_rmphix_fastqc
10-14	1.6356262595483865E-5	3.8660257043870956E-5	2.2452687744709674E-4	1.486932963225806E-5	4.832532130483869E-4	FJVN104_R2_rmphix_fastqc
15-19	4.386452241516127E-5	5.352958667612901E-5	3.1894712061193535E-4	2.45343938932258E-5	7.033192916058062E-4	FJVN104_R2_rmphix_fastqc
20-24	7.062931575322579E-5	8.103784649580642E-5	3.940372352548386E-4	2.6021326856451603E-5	9.226419036816126E-4	FJVN104_R2_rmphix_fastqc
25-29	1.3010663428225801E-4	9.070291075677417E-5	4.654100174896772E-4	2.6021326856451603E-5	0.0011308125185332256	FJVN104_R2_rmphix_fastqc
30-34	2.8177379653129017E-4	1.0705917335225802E-4	5.59086794172903E-4	3.271252519096773E-5	0.0013486481976458058	FJVN104_R2_rmphix_fastqc
